itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1496,1.871,1.879,2.447,2.879,1.59,3.592,90.905,17.291,224.444,2.038,0.602,1.498,0.406,50.886,7.064,2.701,3.07,3.607,1.037,0.325,2.705,3.82,2.773,1.871,0.652
1497,1.836,1.907,2.195,2.846,1.546,3.307,206.922,40.366,526.427,1.888,0.601,1.355,0.393,113.363,16.174,3.042,2.894,3.712,1.113,0.34,2.508,3.849,2.811,1.942,0.664
1498,1.752,1.764,2.305,2.62,1.364,3.282,366.362,72.808,932.262,1.623,0.576,1.142,0.364,198.674,28.945,3.51,2.578,3.413,1.113,0.343,2.392,3.531,2.598,1.854,0.632
1499,1.657,1.534,2.787,2.287,1.136,3.606,530.931,106.912,1371.334,1.332,0.536,0.93,0.331,286.254,42.341,3.91,2.182,2.791,1.086,0.336,2.354,2.978,2.201,1.712,0.569
1500,1.589,1.334,3.482,1.956,0.97,4.212,648.843,132.102,1681.929,1.101,0.499,0.788,0.314,348.651,52.2,4.017,1.768,2.036,1.099,0.329,2.372,2.405,1.772,1.661,0.505
1501,1.601,1.248,4.242,1.727,0.927,4.956,678.776,139.743,1779.312,0.969,0.481,0.747,0.323,364.428,55.094,3.705,1.385,1.358,1.188,0.324,2.418,2.008,1.441,1.781,0.469
1502,1.725,1.272,5.019,1.655,0.987,5.632,609.695,127.311,1606.798,0.93,0.479,0.797,0.35,328.043,50.004,3.073,1.059,0.882,1.324,0.322,2.443,1.848,1.249,2.025,0.463
1503,1.936,1.331,5.695,1.726,1.074,5.976,466.5,99.57,1241.744,0.946,0.479,0.903,0.375,253.288,38.816,2.337,0.819,0.634,1.43,0.314,2.388,1.841,1.141,2.246,0.467
1504,2.161,1.33,6.276,1.88,1.107,5.91,297.57,66.218,795.376,0.969,0.466,1.009,0.377,165.616,25.412,1.717,0.698,0.554,1.43,0.298,2.238,1.863,1.039,2.293,0.459
1505,2.359,1.226,6.658,2.077,1.064,5.494,151.982,37.218,407.637,0.998,0.44,1.097,0.353,90.623,13.821,1.405,0.745,0.579,1.3,0.278,2.097,1.861,0.935,2.119,0.434
1506,2.549,1.051,6.745,2.347,0.982,4.881,58.51,18.367,154.204,1.081,0.417,1.208,0.317,43.252,6.486,1.492,0.98,0.669,1.081,0.261,2.083,1.929,0.9,1.817,0.41
1507,2.745,0.879,6.382,2.711,0.924,4.257,17.417,9.804,41.683,1.259,0.414,1.387,0.288,24.274,3.538,1.922,1.354,0.786,0.86,0.258,2.318,2.166,1.003,1.538,0.41
1508,2.932,0.77,5.592,3.137,0.923,3.771,8.454,7.503,16.8,1.522,0.439,1.628,0.277,23.485,3.374,2.503,1.748,0.878,0.707,0.266,2.794,2.574,1.23,1.391,0.441
1509,3.069,0.739,4.517,3.525,0.96,3.485,9.594,6.943,18.834,1.795,0.479,1.865,0.281,28.543,4.117,3.018,2.022,0.92,0.647,0.278,3.385,3.025,1.49,1.379,0.487
1510,3.106,0.752,3.419,3.768,0.978,3.389,11.859,6.617,21.029,1.977,0.509,2.007,0.288,33.451,4.907,3.31,2.103,0.927,0.653,0.281,3.918,3.339,1.65,1.412,0.519
1511,2.986,0.76,2.581,3.757,0.929,3.409,13.88,6.636,22.815,1.996,0.509,1.988,0.284,36.746,5.581,3.309,1.988,0.955,0.676,0.267,4.206,3.356,1.639,1.392,0.514
1512,2.715,0.749,2.145,3.493,0.817,3.431,14.949,6.965,24.319,1.854,0.473,1.824,0.27,37.231,6.012,3.033,1.736,1.069,0.693,0.237,4.118,3.061,1.515,1.323,0.472
1513,2.355,0.751,2.112,3.097,0.7,3.415,14.755,7.366,24.189,1.623,0.418,1.602,0.256,34.49,6.088,2.586,1.448,1.296,0.717,0.203,3.696,2.599,1.442,1.304,0.416
1514,1.996,0.79,2.317,2.736,0.639,3.345,13.398,7.54,23.53,1.389,0.367,1.414,0.255,29.144,5.808,2.074,1.216,1.591,0.763,0.177,3.077,2.188,1.544,1.423,0.374
1515,1.701,0.863,2.52,2.517,0.659,3.141,11.242,7.336,21.346,1.219,0.334,1.307,0.27,22.584,5.303,1.582,1.093,1.858,0.824,0.166,2.418,1.969,1.836,1.682,0.361
1516,1.488,0.942,2.574,2.447,0.735,2.808,8.888,7.012,18.728,1.13,0.322,1.266,0.293,16.521,4.796,1.197,1.089,1.98,0.874,0.172,1.8,1.936,2.206,1.98,0.369
1517,1.341,0.982,2.537,2.448,0.811,2.5,6.956,7.157,17.266,1.081,0.323,1.224,0.319,12.22,4.527,1.031,1.186,1.886,0.874,0.186,1.4,1.989,2.482,2.17,0.379
1518,1.275,0.961,2.609,2.459,0.846,2.455,5.999,8.246,16.65,1.038,0.326,1.15,0.347,10.192,4.64,1.145,1.382,1.624,0.815,0.203,1.292,2.061,2.547,2.157,0.378
1519,1.327,0.899,3.002,2.485,0.856,2.832,6.288,10.277,17.465,1.024,0.328,1.105,0.387,10.425,5.101,1.499,1.67,1.383,0.727,0.222,1.477,2.214,2.42,1.979,0.374
1520,1.512,0.851,3.805,2.551,0.893,3.614,7.757,12.758,19.168,1.093,0.331,1.187,0.446,12.526,5.704,1.965,2.015,1.352,0.67,0.247,1.89,2.557,2.212,1.767,0.391
1521,1.782,0.857,4.873,2.666,0.988,4.593,10.314,15.306,22.918,1.257,0.34,1.426,0.518,16.598,6.24,2.353,2.32,1.606,0.684,0.283,2.406,3.118,2.025,1.639,0.441
1522,2.022,0.916,5.879,2.774,1.124,5.448,18.821,20.135,30.539,1.477,0.355,1.755,0.585,30.389,7.251,2.506,2.483,2.077,0.763,0.325,2.864,3.775,1.91,1.633,0.516
1523,2.096,0.988,6.449,2.783,1.238,5.895,46.536,32.342,38.318,1.681,0.37,2.035,0.624,72.579,10.187,2.371,2.458,2.581,0.859,0.365,3.113,4.275,1.835,1.687,0.59
1524,1.94,1.017,6.37,2.625,1.262,5.829,106.521,55.94,64.615,1.81,0.38,2.148,0.62,157.938,16.289,2.002,2.287,2.945,0.91,0.391,3.077,4.372,1.742,1.693,0.629
1525,1.613,0.986,5.738,2.323,1.173,5.35,199.801,89.89,96.21,1.855,0.389,2.062,0.579,283.091,25.4,1.588,2.123,3.088,0.895,0.4,2.816,4.009,1.611,1.602,0.628
1526,1.232,0.93,4.845,1.941,1.013,4.681,310.445,126.795,139.983,1.845,0.41,1.841,0.525,420.689,35.557,1.257,2.13,3.033,0.843,0.395,2.454,3.367,1.472,1.46,0.611
1527,0.89,0.903,4.053,1.546,0.863,4.093,409.619,155.513,175.97,1.812,0.456,1.588,0.487,529.188,43.623,1.098,2.375,2.888,0.813,0.386,2.128,2.715,1.394,1.368,0.607
1528,0.661,0.94,3.592,1.242,0.783,3.739,467.645,165.881,200.585,1.782,0.525,1.401,0.477,571.343,46.712,1.125,2.854,2.783,0.839,0.377,1.907,2.285,1.429,1.385,0.632
1529,0.575,1.033,3.442,1.093,0.786,3.602,467.376,153.628,207.715,1.74,0.598,1.31,0.486,531.748,43.62,1.272,3.476,2.809,0.909,0.365,1.802,2.146,1.547,1.48,0.671
1530,0.616,1.129,3.394,1.101,0.823,3.522,410.256,122.841,203.919,1.647,0.648,1.27,0.487,424.511,35.44,1.472,4.108,3.024,0.971,0.343,1.746,2.177,1.638,1.558,0.689
1531,0.78,1.174,3.275,1.226,0.834,3.341,324.701,85.8,242.609,1.518,0.658,1.244,0.464,294.743,25.363,1.694,4.642,3.499,0.978,0.308,1.656,2.177,1.622,1.543,0.66
1532,1.121,1.152,3.271,1.437,0.794,3.212,250.1,57.455,394.375,1.497,0.636,1.298,0.427,195.768,17.213,1.946,5.087,4.275,0.923,0.262,1.506,2.011,1.521,1.436,0.588
1533,1.703,1.091,3.851,1.735,0.728,3.485,213.412,47.668,709.591,1.778,0.605,1.567,0.401,161.226,13.535,2.202,5.482,5.274,0.838,0.215,1.265,1.702,1.426,1.306,0.509
1534,2.51,1.043,5.319,2.086,0.681,4.466,216.237,56.459,1147.138,2.449,0.589,2.139,0.406,188.925,14.412,2.39,5.798,6.262,0.771,0.179,0.986,1.366,1.423,1.231,0.46
1535,3.395,1.035,7.601,2.428,0.674,6.102,236.508,74.78,1594.974,3.391,0.595,2.944,0.442,244.878,17.704,2.465,5.937,6.902,0.741,0.161,0.699,1.101,1.526,1.222,0.453
1536,4.097,1.047,9.992,2.66,0.689,7.929,244.517,90.257,1899.889,4.301,0.608,3.737,0.481,286.508,20.525,2.442,5.8,6.922,0.733,0.155,0.474,0.934,1.657,1.231,0.469
1537,4.354,1.038,11.657,2.676,0.699,9.28,223.815,94.484,1934.148,4.843,0.609,4.228,0.498,288.889,21.002,2.382,5.379,6.276,0.712,0.158,0.354,0.828,1.723,1.205,0.487
1538,4.063,0.983,11.83,2.449,0.702,9.557,180.206,85.809,1719.417,4.841,0.594,4.247,0.49,252.115,18.787,2.383,4.756,5.163,0.666,0.175,0.368,0.734,1.677,1.159,0.507
1539,3.328,0.888,10.457,2.065,0.716,8.703,127.173,67.31,1302.275,4.338,0.575,3.811,0.474,188.805,14.606,2.55,4.055,3.948,0.61,0.213,0.509,0.639,1.544,1.157,0.543
