itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1,6.609,0.253,34.377,3.861,0.272,18.377,2.356,3.053,27.509,0.749,0.294,0.722,0.262,1.939,3.25,2.598,1.58,0.692,0.309,0.376,1.743,1.495,0.211,0.46,0.396
2,6.028,0.253,29.769,3.763,0.28,16.03,2.409,2.416,27.86,0.624,0.291,0.627,0.247,2.157,2.914,2.477,1.698,0.619,0.33,0.354,1.605,1.675,0.19,0.531,0.359
3,4.955,0.276,22.416,3.375,0.351,12.297,2.43,1.954,27.832,0.486,0.283,0.529,0.244,2.277,2.792,2.326,1.848,0.526,0.387,0.33,1.513,1.812,0.202,0.634,0.337
4,3.765,0.338,14.411,2.848,0.494,8.11,2.43,1.757,26.971,0.379,0.277,0.452,0.257,2.267,2.864,2.057,1.945,0.462,0.481,0.314,1.36,1.883,0.242,0.763,0.342
5,2.791,0.434,7.885,2.336,0.682,4.673,2.394,1.883,25.122,0.341,0.283,0.416,0.287,2.122,3.056,1.84,1.929,0.475,0.599,0.32,1.235,1.896,0.329,0.906,0.376
6,2.168,0.542,5.271,1.915,0.862,3.435,2.291,2.327,22.614,0.389,0.304,0.428,0.33,1.903,3.281,1.738,1.798,0.625,0.716,0.353,1.1,1.856,0.489,1.041,0.429
7,1.935,0.628,7.051,1.619,0.977,4.2,2.14,3.008,19.88,0.523,0.337,0.495,0.376,1.693,3.487,1.835,1.624,0.974,0.799,0.409,1.006,1.769,0.738,1.139,0.486
8,2.08,0.674,13.013,1.475,0.999,7.129,1.99,3.785,17.484,0.736,0.375,0.618,0.417,1.548,3.677,2.087,1.519,1.562,0.829,0.473,0.914,1.639,1.065,1.179,0.536
9,2.532,0.689,20.27,1.483,0.946,10.33,1.882,4.486,15.504,1.015,0.42,0.793,0.454,1.457,3.9,2.435,1.565,2.346,0.816,0.536,0.834,1.47,1.433,1.162,0.578
10,3.097,0.702,27.265,1.584,0.866,13.205,1.86,4.967,14.33,1.337,0.491,0.999,0.495,1.406,4.246,2.795,1.748,3.181,0.796,0.597,0.742,1.271,1.768,1.115,0.624
11,3.563,0.757,31.288,1.708,0.818,14.617,1.929,5.189,13.672,1.654,0.609,1.202,0.558,1.365,4.837,3.108,1.976,3.843,0.813,0.671,0.664,1.067,1.993,1.087,0.697
12,3.709,0.892,30.836,1.758,0.857,13.879,2.063,5.241,13.434,1.883,0.786,1.351,0.656,1.332,5.738,3.27,2.11,4.121,0.902,0.77,0.602,0.897,2.06,1.125,0.814
13,3.425,1.122,26.175,1.672,1.006,11.512,2.209,5.283,13.124,1.95,1.009,1.398,0.787,1.314,6.867,3.269,2.05,3.916,1.075,0.893,0.58,0.796,1.97,1.254,0.971
14,2.77,1.426,18.812,1.446,1.247,8.156,2.322,5.465,12.723,1.812,1.237,1.317,0.936,1.353,7.993,3.09,1.803,3.304,1.311,1.026,0.597,0.778,1.761,1.452,1.145
15,1.972,1.739,11.326,1.144,1.519,4.924,2.362,5.805,12.407,1.516,1.42,1.136,1.075,1.489,8.792,2.739,1.492,2.514,1.556,1.152,0.631,0.833,1.492,1.656,1.301
16,1.286,1.988,5.66,0.859,1.751,2.722,2.339,6.17,12.444,1.177,1.514,0.932,1.175,1.758,8.981,2.278,1.294,1.824,1.748,1.254,0.68,0.925,1.221,1.799,1.414
17,0.884,2.113,2.644,0.69,1.885,1.543,2.304,6.421,13.669,0.93,1.509,0.791,1.223,2.176,8.47,1.771,1.336,1.434,1.838,1.331,0.741,1.018,0.986,1.834,1.475
18,0.814,2.09,1.545,0.704,1.891,1.202,2.343,6.468,16.545,0.847,1.432,0.751,1.23,2.752,7.379,1.314,1.635,1.366,1.806,1.396,1.022,1.113,0.805,1.766,1.499
19,1.013,1.928,1.691,0.902,1.768,1.337,2.55,6.323,21.42,0.91,1.334,0.784,1.224,3.465,6.029,0.982,2.129,1.467,1.662,1.47,1.781,1.218,0.678,1.642,1.517
20,1.468,1.678,2.361,1.29,1.559,1.783,2.896,6.021,27.611,1.056,1.262,0.831,1.236,4.194,4.784,0.819,2.689,1.537,1.442,1.561,3.165,1.334,0.601,1.516,1.555
21,2.219,1.414,4.457,1.893,1.336,2.681,3.271,5.629,33.657,1.185,1.238,0.836,1.278,4.749,3.918,0.8,3.172,1.471,1.2,1.658,4.976,1.451,0.56,1.422,1.622
22,3.264,1.216,8.342,2.685,1.18,4.02,3.556,5.233,37.618,1.239,1.247,0.787,1.339,4.943,3.511,0.823,3.452,1.269,1.002,1.727,6.817,1.55,0.55,1.373,1.701
23,4.52,1.136,13.738,3.573,1.139,5.518,3.648,4.912,38.284,1.202,1.259,0.706,1.39,4.686,3.459,0.882,3.473,1.015,0.896,1.737,8.165,1.594,0.566,1.363,1.76
24,5.781,1.175,19.81,4.382,1.205,7.372,3.511,4.729,35.517,1.103,1.244,0.63,1.4,4.028,3.592,1.174,3.252,0.79,0.894,1.67,8.718,1.543,0.596,1.372,1.767
25,6.8,1.275,24.619,4.939,1.312,8.668,3.185,4.663,30.288,0.985,1.187,0.591,1.345,3.131,3.801,1.876,2.867,0.648,0.963,1.531,8.49,1.392,0.629,1.373,1.705
26,7.304,1.355,27.716,5.114,1.38,10.053,2.768,4.676,24.142,0.881,1.093,0.605,1.225,2.224,4.064,3.09,2.412,0.592,1.039,1.344,7.73,1.182,0.657,1.335,1.582
27,7.102,1.356,27.661,4.853,1.356,10.335,2.363,4.737,18.566,0.832,0.979,0.661,1.059,1.498,4.382,4.637,1.98,0.608,1.074,1.142,6.822,0.971,0.678,1.247,1.423
28,6.221,1.257,25.596,4.217,1.237,10.183,2.027,4.799,14.362,0.885,0.863,0.724,0.882,1.025,4.746,6.08,1.655,0.668,1.061,0.958,5.961,0.805,0.696,1.123,1.255
29,4.911,1.083,22.004,3.398,1.061,9.221,1.784,4.807,11.776,1.104,0.766,0.779,0.73,0.768,5.104,7.049,1.497,0.754,1.021,0.815,5.312,0.709,0.717,0.992,1.105
30,3.545,0.885,18.318,2.615,0.89,7.877,1.641,4.723,10.252,1.514,0.705,0.841,0.632,0.654,5.385,7.15,1.497,0.864,0.987,0.731,4.682,0.711,0.743,0.884,0.992
31,2.441,0.717,14.672,2.023,0.772,6.223,1.557,4.562,9.486,2.089,0.692,0.935,0.6,0.656,5.527,6.485,1.591,1.007,0.985,0.711,3.969,0.81,0.787,0.823,0.928
32,1.76,0.615,11.762,1.68,0.722,4.715,1.525,4.37,9.093,2.701,0.729,1.066,0.629,0.796,5.5,5.142,1.702,1.161,1.011,0.748,3.19,0.978,0.869,0.817,0.914
33,1.459,0.594,9.158,1.54,0.726,3.974,1.57,4.183,9.085,3.188,0.808,1.232,0.704,1.1,5.325,3.723,1.772,1.296,1.047,0.824,2.677,1.201,0.995,0.853,0.944
34,1.366,0.646,6.335,1.481,0.757,2.732,1.646,3.993,8.986,3.378,0.902,1.383,0.798,1.549,5.049,2.515,1.764,1.39,1.061,0.912,2.459,1.433,1.142,0.899,1.002
35,1.302,0.751,4.754,1.39,0.797,2.98,1.774,3.772,9.15,3.21,0.978,1.497,0.88,2.054,4.714,1.851,1.679,1.411,1.034,0.977,2.754,1.594,1.261,0.93,1.061
36,1.212,0.895,3.376,1.218,0.851,2.448,1.991,3.5,10.461,2.745,1.006,1.537,0.928,2.484,4.361,1.641,1.562,1.363,0.989,0.998,3.175,1.625,1.313,0.942,1.091
37,1.103,1.057,3.588,0.992,0.921,3.029,2.296,3.182,14.187,2.127,0.975,1.5,0.934,2.752,4.037,1.707,1.471,1.26,0.966,0.97,3.706,1.538,1.311,0.95,1.074
38,0.99,1.21,3.495,0.804,1.007,2.858,2.683,2.847,21.305,1.545,0.896,1.406,0.905,2.854,3.819,1.893,1.435,1.129,0.994,0.906,4.029,1.428,1.317,0.975,1.009
39,0.966,1.322,4.315,0.789,1.094,3.13,3.12,2.522,32.208,1.141,0.8,1.301,0.855,2.873,3.778,2.134,1.426,0.992,1.068,0.828,4.223,1.389,1.397,1.04,0.923
40,1.08,1.369,4.169,1.011,1.162,3.048,3.546,2.253,45.744,0.98,0.718,1.238,0.803,2.91,3.931,2.39,1.395,0.858,1.145,0.754,4.103,1.479,1.579,1.142,0.849
41,1.318,1.352,3.923,1.427,1.204,2.955,3.854,2.103,59.602,1.003,0.667,1.221,0.763,3.034,4.235,2.644,1.308,0.725,1.18,0.693,3.802,1.666,1.818,1.261,0.812
42,1.576,1.299,3.065,1.87,1.23,2.822,3.979,2.088,71.281,1.102,0.647,1.233,0.739,3.209,4.62,2.87,1.178,0.603,1.154,0.644,3.332,1.843,2.029,1.373,0.815
43,1.754,1.238,2.297,2.183,1.262,2.659,3.864,2.183,78.209,1.163,0.639,1.244,0.723,3.316,4.99,3.069,1.062,0.514,1.084,0.6,2.789,1.91,2.12,1.463,0.841
44,1.864,1.187,1.815,2.315,1.313,2.597,3.521,2.335,78.732,1.151,0.629,1.247,0.71,3.234,5.229,3.254,1.017,0.48,0.996,0.561,2.284,1.812,2.052,1.526,0.868
45,2.06,1.143,2.477,2.311,1.374,2.869,3.026,2.497,72.687,1.098,0.614,1.25,0.696,2.903,5.263,3.434,1.078,0.498,0.918,0.534,1.865,1.57,1.842,1.564,0.886
46,2.557,1.097,4.745,2.303,1.419,3.693,2.49,2.643,61.579,1.072,0.596,1.261,0.681,2.378,5.104,3.599,1.233,0.547,0.861,0.527,1.638,1.299,1.555,1.578,0.894
47,3.475,1.042,8.652,2.427,1.421,5.188,2.0,2.75,47.885,1.127,0.582,1.288,0.662,1.808,4.83,3.802,1.445,0.614,0.817,0.54,1.602,1.129,1.276,1.567,0.891
48,4.719,0.981,13.333,2.716,1.377,6.748,1.611,2.815,34.203,1.268,0.573,1.349,0.638,1.332,4.551,3.966,1.677,0.709,0.774,0.562,1.802,1.15,1.076,1.537,0.875
49,5.96,0.92,17.923,3.065,1.299,8.458,1.33,2.832,22.617,1.448,0.568,1.434,0.611,1.013,4.346,4.119,1.897,0.857,0.73,0.582,2.104,1.361,0.982,1.489,0.844
50,6.835,0.855,20.46,3.308,1.205,9.174,1.123,2.763,14.762,1.596,0.571,1.514,0.588,0.836,4.249,4.117,2.083,1.068,0.694,0.598,2.369,1.66,0.981,1.418,0.801
51,7.068,0.782,20.801,3.29,1.109,9.054,0.983,2.576,9.926,1.652,0.586,1.559,0.582,0.75,4.25,3.949,2.2,1.318,0.681,0.615,2.556,1.906,1.039,1.309,0.756
52,6.638,0.7,18.267,3.016,1.023,7.982,0.906,2.297,7.431,1.622,0.62,1.584,0.607,0.732,4.31,3.6,2.224,1.559,0.704,0.649,2.576,1.978,1.121,1.17,0.727
53,5.749,0.629,14.242,2.621,0.962,6.273,0.84,2.005,6.394,1.534,0.686,1.599,0.67,0.773,4.383,3.2,2.145,1.726,0.771,0.718,2.624,1.833,1.19,1.047,0.74
54,4.733,0.619,9.974,2.296,0.966,4.869,0.802,1.812,6.538,1.42,0.795,1.609,0.775,0.872,4.441,2.925,1.993,1.772,0.898,0.842,2.708,1.508,1.212,1.027,0.819
55,3.847,0.739,6.427,2.132,1.082,3.583,0.82,1.8,7.567,1.283,0.953,1.59,0.915,1.022,4.473,2.721,1.84,1.683,1.117,1.03,2.744,1.144,1.176,1.195,0.975
56,3.209,1.023,4.367,2.124,1.323,3.066,0.882,1.965,9.152,1.129,1.147,1.53,1.073,1.22,4.483,2.68,1.753,1.484,1.445,1.269,2.852,0.915,1.142,1.571,1.2
57,2.774,1.43,3.314,2.164,1.641,2.695,0.967,2.234,10.936,0.978,1.343,1.435,1.22,1.513,4.46,2.612,1.786,1.226,1.847,1.517,3.22,0.949,1.231,2.082,1.455
58,2.436,1.859,2.956,2.121,1.95,2.588,1.032,2.515,12.451,0.881,1.493,1.333,1.326,1.956,4.373,2.549,1.935,0.971,2.233,1.711,4.056,1.285,1.533,2.573,1.676
59,2.117,2.191,2.797,1.914,2.158,2.369,1.038,2.714,13.291,0.868,1.558,1.25,1.367,2.546,4.201,2.343,2.105,0.76,2.497,1.796,5.371,1.823,2.033,2.88,1.802
60,1.826,2.342,2.875,1.566,2.207,2.282,0.978,2.774,13.533,0.945,1.525,1.192,1.345,3.188,3.962,2.052,2.202,0.604,2.568,1.747,6.86,2.387,2.591,2.902,1.807
61,1.637,2.292,3.108,1.215,2.092,2.27,0.876,2.69,13.082,1.084,1.408,1.152,1.272,3.731,3.717,1.678,2.177,0.511,2.438,1.579,8.1,2.765,2.984,2.651,1.701
62,1.571,2.089,3.456,0.983,1.864,2.392,0.771,2.508,12.622,1.212,1.242,1.102,1.175,3.999,3.543,1.374,2.018,0.479,2.168,1.343,8.618,2.824,3.048,2.231,1.525
63,1.606,1.818,3.768,0.933,1.603,2.587,0.712,2.308,11.628,1.263,1.071,1.02,1.077,3.903,3.499,1.241,1.761,0.49,1.851,1.101,8.33,2.573,2.752,1.783,1.332
64,1.679,1.549,3.947,1.053,1.366,2.82,0.71,2.156,10.78,1.197,0.924,0.898,0.991,3.472,3.611,1.403,1.463,0.524,1.563,0.903,7.312,2.135,2.202,1.417,1.162
65,1.736,1.312,4.19,1.264,1.175,3.145,0.75,2.095,9.326,1.035,0.811,0.763,0.915,2.874,3.856,1.82,1.173,0.562,1.33,0.767,6.018,1.681,1.59,1.162,1.027
66,1.723,1.102,4.323,1.447,1.014,3.358,0.802,2.147,8.05,0.83,0.724,0.652,0.84,2.325,4.145,2.392,0.922,0.613,1.135,0.68,4.714,1.347,1.101,0.981,0.92
67,1.636,0.899,4.763,1.525,0.854,3.61,0.857,2.317,6.522,0.649,0.649,0.579,0.759,1.992,4.358,2.892,0.735,0.69,0.945,0.615,3.698,1.203,0.83,0.823,0.82
68,1.509,0.704,4.988,1.497,0.699,3.568,0.932,2.597,5.403,0.529,0.58,0.532,0.675,1.903,4.393,3.141,0.621,0.812,0.755,0.553,2.9,1.247,0.754,0.676,0.717
69,1.401,0.551,5.358,1.418,0.586,3.442,1.034,2.95,4.483,0.484,0.529,0.496,0.604,1.954,4.201,3.063,0.589,0.972,0.608,0.497,2.233,1.419,0.795,0.572,0.621
70,1.341,0.468,5.171,1.37,0.551,3.003,1.157,3.316,3.988,0.492,0.505,0.461,0.562,1.99,3.801,2.772,0.644,1.136,0.555,0.463,1.594,1.651,0.872,0.536,0.552
71,1.405,0.459,5.061,1.44,0.597,2.66,1.289,3.651,3.664,0.542,0.513,0.435,0.554,1.927,3.272,2.356,0.781,1.257,0.612,0.466,1.09,1.892,0.942,0.567,0.524
72,1.596,0.51,5.549,1.612,0.694,2.726,1.409,3.928,3.493,0.633,0.545,0.435,0.569,1.78,2.73,2.045,0.962,1.282,0.752,0.51,0.772,2.077,0.983,0.641,0.539
73,1.9,0.595,7.636,1.825,0.798,3.72,1.519,4.123,3.435,0.774,0.591,0.483,0.594,1.611,2.291,1.9,1.137,1.203,0.921,0.581,0.734,2.155,0.988,0.728,0.586
74,2.262,0.681,11.76,2.011,0.862,5.753,1.621,4.207,3.543,0.959,0.642,0.585,0.62,1.473,2.029,1.972,1.257,1.05,1.066,0.662,0.817,2.081,0.936,0.806,0.649
75,2.594,0.742,17.156,2.107,0.86,8.498,1.703,4.166,3.798,1.161,0.693,0.717,0.639,1.389,1.977,2.168,1.308,0.887,1.159,0.728,0.999,1.855,0.835,0.862,0.714
76,2.783,0.77,22.224,2.078,0.803,10.999,1.788,3.987,4.026,1.329,0.744,0.839,0.651,1.348,2.154,2.358,1.297,0.769,1.205,0.765,1.165,1.518,0.71,0.895,0.773
77,2.723,0.779,25.069,1.911,0.74,12.566,1.921,3.674,5.016,1.405,0.793,0.915,0.662,1.311,2.578,2.435,1.231,0.714,1.235,0.78,1.316,1.154,0.602,0.907,0.828
78,2.38,0.804,24.402,1.627,0.737,12.342,2.142,3.268,7.66,1.361,0.838,0.927,0.678,1.255,3.233,2.409,1.137,0.713,1.304,0.796,1.396,0.845,0.544,0.911,0.888
79,1.974,0.877,21.33,1.351,0.84,11.217,2.475,2.849,13.515,1.225,0.877,0.89,0.704,1.166,4.03,2.354,1.067,0.74,1.453,0.841,1.372,0.64,0.543,0.925,0.955
80,1.847,1.013,17.524,1.243,1.051,9.686,2.876,2.526,21.701,1.067,0.904,0.829,0.739,1.074,4.798,2.359,1.052,0.771,1.679,0.931,1.237,0.535,0.583,0.968,1.025
81,2.269,1.196,15.893,1.432,1.326,9.524,3.23,2.459,30.835,0.964,0.916,0.778,0.775,1.013,5.354,2.497,1.089,0.796,1.931,1.058,1.011,0.494,0.64,1.057,1.08
82,3.253,1.382,17.088,1.933,1.592,10.615,3.432,2.76,37.363,0.969,0.916,0.766,0.806,1.011,5.573,2.741,1.143,0.813,2.129,1.186,0.754,0.506,0.689,1.189,1.105
83,4.545,1.514,20.656,2.631,1.777,12.655,3.385,3.414,39.208,1.07,0.908,0.807,0.82,1.061,5.452,2.959,1.184,0.839,2.202,1.273,0.556,0.567,0.715,1.344,1.094
84,5.687,1.544,24.411,3.304,1.832,14.552,3.075,4.263,35.648,1.209,0.898,0.892,0.813,1.138,5.114,2.995,1.18,0.873,2.117,1.283,0.484,0.656,0.715,1.478,1.054
85,6.227,1.456,26.004,3.705,1.748,14.978,2.564,5.039,28.32,1.331,0.889,1.009,0.787,1.207,4.758,2.824,1.119,0.917,1.893,1.209,0.525,0.742,0.7,1.561,1.002
86,5.939,1.278,24.229,3.698,1.559,13.797,1.964,5.473,19.556,1.421,0.882,1.162,0.753,1.253,4.538,2.476,1.009,0.997,1.598,1.077,0.722,0.802,0.696,1.588,0.951
87,4.984,1.068,19.538,3.327,1.327,11.084,1.419,5.437,12.331,1.516,0.881,1.365,0.722,1.295,4.491,2.026,0.895,1.148,1.325,0.929,1.137,0.828,0.733,1.588,0.906
88,3.702,0.891,13.13,2.739,1.115,7.593,1.029,4.972,7.752,1.624,0.882,1.603,0.7,1.364,4.518,1.676,0.847,1.38,1.146,0.808,1.797,0.84,0.835,1.594,0.859
89,2.465,0.785,7.918,2.109,0.952,4.925,0.818,4.247,5.796,1.739,0.882,1.837,0.685,1.515,4.459,1.535,0.937,1.663,1.076,0.735,2.64,0.877,1.011,1.618,0.804
90,1.544,0.757,3.949,1.581,0.842,2.834,0.737,3.469,5.373,1.825,0.872,2.015,0.67,1.792,4.224,1.727,1.182,1.95,1.086,0.707,3.512,0.961,1.245,1.643,0.74
91,1.014,0.789,2.608,1.215,0.774,2.178,0.736,2.818,5.256,1.862,0.846,2.11,0.644,2.198,3.903,2.074,1.522,2.196,1.127,0.704,4.2,1.091,1.508,1.634,0.678
92,0.787,0.854,2.346,0.998,0.745,1.958,0.765,2.363,5.542,1.829,0.799,2.114,0.609,2.661,3.721,2.535,1.835,2.372,1.159,0.711,4.576,1.236,1.753,1.569,0.639
93,0.708,0.924,2.445,0.867,0.754,1.884,0.792,2.064,6.047,1.746,0.736,2.048,0.572,3.065,3.879,2.77,1.984,2.474,1.162,0.723,4.68,1.343,1.927,1.443,0.638
94,0.706,0.975,2.51,0.811,0.791,1.929,0.79,1.849,6.581,1.626,0.665,1.923,0.547,3.315,4.438,2.835,1.913,2.506,1.131,0.743,4.493,1.369,1.981,1.271,0.677
95,0.77,0.997,2.315,0.826,0.843,1.784,0.745,1.71,7.068,1.493,0.602,1.763,0.549,3.384,5.284,2.557,1.65,2.5,1.074,0.78,4.354,1.292,1.903,1.094,0.75
96,0.861,0.982,2.126,0.88,0.891,1.729,0.683,1.698,7.242,1.368,0.564,1.605,0.584,3.286,6.182,2.196,1.283,2.495,1.002,0.834,4.004,1.129,1.741,0.951,0.846
97,0.944,0.927,1.801,0.945,0.914,1.468,0.659,1.828,7.225,1.248,0.565,1.466,0.651,3.058,6.863,1.843,0.939,2.519,0.924,0.898,3.879,0.927,1.56,0.86,0.958
98,0.994,0.839,1.593,1.002,0.9,1.289,0.716,2.055,6.881,1.138,0.605,1.368,0.736,2.743,7.122,1.988,0.757,2.601,0.856,0.952,3.385,0.744,1.435,0.817,1.076
99,0.994,0.735,1.4,1.04,0.85,0.96,0.852,2.299,6.463,1.042,0.671,1.289,0.819,2.408,6.902,2.872,0.886,2.739,0.819,0.978,2.978,0.619,1.391,0.805,1.179
100,0.941,0.643,1.259,1.07,0.778,0.778,1.009,2.468,5.93,0.979,0.743,1.225,0.881,2.134,6.317,4.416,1.458,2.903,0.83,0.971,2.138,0.564,1.415,0.816,1.247
101,0.869,0.583,1.319,1.121,0.704,0.78,1.105,2.505,5.422,0.955,0.797,1.15,0.905,1.992,5.582,6.405,2.504,3.029,0.888,0.938,1.539,0.571,1.437,0.845,1.259
102,0.832,0.561,1.343,1.236,0.641,1.052,1.152,2.416,5.024,0.966,0.817,1.09,0.887,2.021,4.909,8.304,3.832,3.024,0.965,0.888,0.828,0.628,1.414,0.889,1.207
103,0.872,0.564,1.52,1.414,0.588,1.708,1.264,2.24,4.759,0.998,0.795,1.059,0.828,2.214,4.427,9.638,5.088,2.826,1.017,0.831,0.549,0.712,1.316,0.933,1.096
104,1.149,0.573,2.268,1.664,0.54,2.628,1.552,2.032,4.646,1.07,0.735,1.114,0.742,2.491,4.156,10.095,5.871,2.453,1.007,0.766,0.388,0.795,1.164,0.956,0.949
105,1.873,0.574,5.019,2.022,0.494,4.132,2.078,1.866,4.619,1.239,0.66,1.336,0.649,2.74,4.057,9.406,5.902,1.995,0.928,0.692,0.431,0.86,1.019,0.937,0.798
106,3.098,0.566,10.963,2.479,0.457,6.35,2.79,1.803,4.593,1.524,0.596,1.733,0.571,2.853,4.083,7.881,5.156,1.557,0.811,0.611,0.516,0.907,0.938,0.874,0.679
107,4.653,0.561,20.571,2.98,0.441,9.214,3.513,1.87,4.433,1.88,0.56,2.198,0.521,2.789,4.183,5.798,3.885,1.218,0.7,0.535,0.602,0.947,0.93,0.781,0.618
108,6.113,0.573,30.921,3.389,0.456,11.861,4.008,2.039,4.11,2.197,0.555,2.57,0.503,2.586,4.284,3.83,2.565,1.025,0.639,0.481,0.746,0.995,0.983,0.686,0.619
109,7.041,0.62,40.528,3.591,0.512,14.004,4.083,2.241,3.724,2.38,0.57,2.732,0.512,2.34,4.303,2.543,1.63,0.964,0.638,0.467,0.817,1.071,1.077,0.627,0.668
110,7.092,0.706,44.059,3.48,0.612,14.131,3.705,2.385,3.35,2.349,0.592,2.639,0.541,2.135,4.185,1.96,1.255,1.004,0.686,0.503,0.983,1.171,1.183,0.63,0.744
111,6.263,0.823,42.535,3.07,0.744,12.916,3.01,2.398,3.14,2.128,0.618,2.339,0.589,1.985,3.918,2.015,1.33,1.112,0.761,0.586,1.003,1.278,1.278,0.698,0.831
112,4.863,0.953,34.381,2.456,0.885,9.933,2.22,2.287,3.068,1.789,0.648,1.93,0.649,1.869,3.545,2.248,1.575,1.275,0.841,0.705,1.09,1.353,1.349,0.809,0.912
113,3.406,1.083,24.389,1.825,1.016,6.828,1.543,2.15,3.17,1.459,0.689,1.538,0.717,1.747,3.178,2.343,1.766,1.487,0.922,0.847,1.012,1.365,1.405,0.927,0.978
114,2.338,1.2,14.228,1.337,1.119,3.956,1.095,2.14,3.255,1.219,0.744,1.237,0.786,1.602,2.982,2.247,1.821,1.713,1.014,1.016,0.967,1.319,1.465,1.022,1.026
115,1.854,1.288,7.447,1.074,1.18,2.438,0.887,2.373,3.339,1.098,0.808,1.043,0.844,1.465,3.103,1.982,1.766,1.911,1.117,1.211,0.861,1.267,1.551,1.076,1.059
116,1.857,1.329,3.937,1.011,1.19,1.895,0.862,2.831,3.426,1.05,0.864,0.921,0.88,1.382,3.557,1.641,1.665,2.03,1.214,1.409,0.779,1.274,1.672,1.086,1.076
117,2.052,1.312,3.326,1.04,1.149,2.28,0.966,3.373,3.667,1.004,0.898,0.825,0.884,1.393,4.222,1.325,1.581,2.042,1.277,1.571,0.746,1.361,1.826,1.062,1.072
118,2.155,1.241,3.809,1.059,1.071,2.758,1.148,3.816,4.154,0.921,0.901,0.744,0.86,1.498,4.875,1.129,1.566,1.956,1.292,1.65,0.694,1.51,2.002,1.02,1.045
119,2.025,1.147,4.446,1.002,0.99,3.158,1.348,4.038,4.773,0.848,0.879,0.726,0.817,1.669,5.286,1.138,1.608,1.816,1.264,1.615,0.742,1.68,2.208,0.979,0.993
120,1.726,1.067,4.683,0.896,0.938,3.129,1.507,4.003,5.485,0.861,0.846,0.828,0.769,1.858,5.311,1.299,1.675,1.67,1.217,1.473,0.736,1.871,2.455,0.951,0.927
121,1.381,1.025,4.471,0.799,0.93,2.837,1.58,3.819,5.893,0.983,0.823,1.049,0.727,2.008,4.966,1.611,1.717,1.546,1.169,1.264,0.83,2.094,2.726,0.928,0.868
122,1.125,1.024,3.869,0.762,0.955,2.266,1.533,3.655,5.954,1.183,0.821,1.331,0.696,2.07,4.391,1.891,1.704,1.439,1.124,1.05,0.824,2.341,2.948,0.895,0.84
123,1.089,1.062,3.555,0.813,0.991,1.836,1.367,3.606,5.529,1.443,0.844,1.605,0.681,2.019,3.771,2.166,1.642,1.342,1.08,0.889,0.896,2.586,3.045,0.846,0.849
124,1.357,1.116,4.679,0.96,1.004,1.933,1.141,3.632,4.888,1.773,0.888,1.828,0.685,1.847,3.251,2.285,1.561,1.255,1.031,0.814,0.931,2.779,2.952,0.78,0.892
125,1.928,1.173,8.063,1.177,0.984,2.929,0.931,3.603,4.193,2.166,0.951,1.987,0.719,1.577,2.893,2.338,1.484,1.18,0.983,0.834,1.066,2.84,2.657,0.714,0.963
126,2.678,1.224,13.619,1.402,0.948,4.783,0.801,3.384,3.696,2.578,1.025,2.083,0.783,1.27,2.686,2.326,1.423,1.125,0.95,0.926,1.264,2.707,2.217,0.67,1.06
127,3.407,1.267,20.213,1.563,0.925,7.014,0.791,2.947,3.472,2.915,1.098,2.116,0.868,1.019,2.591,2.343,1.386,1.084,0.942,1.049,1.535,2.379,1.734,0.672,1.181
128,3.884,1.294,25.8,1.595,0.936,8.883,0.914,2.376,3.549,3.064,1.152,2.08,0.95,0.889,2.585,2.404,1.378,1.029,0.962,1.169,1.824,1.938,1.317,0.737,1.318
129,3.962,1.29,28.328,1.482,0.98,9.737,1.136,1.808,3.951,2.983,1.169,1.993,1.003,0.9,2.676,2.519,1.403,0.93,1.004,1.256,2.04,1.513,1.062,0.856,1.451
130,3.616,1.245,27.483,1.252,1.031,9.498,1.409,1.386,4.587,2.692,1.135,1.863,1.005,1.034,2.873,2.6,1.478,0.786,1.045,1.284,2.115,1.191,0.998,1.001,1.55
131,2.974,1.164,22.584,0.97,1.056,7.774,1.67,1.204,5.39,2.293,1.047,1.711,0.947,1.243,3.146,2.592,1.594,0.636,1.061,1.243,2.026,0.982,1.089,1.137,1.577
132,2.236,1.06,16.615,0.696,1.034,5.835,1.838,1.278,6.252,1.911,0.917,1.551,0.84,1.465,3.438,2.461,1.709,0.527,1.044,1.144,1.823,0.856,1.264,1.23,1.512
133,1.602,0.959,10.177,0.483,0.968,3.621,1.85,1.538,7.043,1.633,0.768,1.407,0.707,1.636,3.699,2.224,1.765,0.482,1.004,1.012,1.588,0.79,1.453,1.263,1.359
134,1.187,0.889,5.606,0.356,0.886,2.155,1.702,1.872,7.658,1.483,0.63,1.283,0.581,1.704,3.911,1.973,1.727,0.502,0.961,0.881,1.395,0.791,1.598,1.233,1.153
135,0.982,0.857,3.072,0.312,0.82,1.342,1.449,2.188,7.879,1.395,0.534,1.162,0.492,1.668,4.094,1.79,1.576,0.561,0.927,0.782,1.29,0.85,1.656,1.16,0.954
136,0.917,0.854,2.38,0.34,0.788,1.222,1.154,2.41,7.749,1.278,0.496,1.021,0.46,1.563,4.27,1.745,1.329,0.62,0.906,0.732,1.279,0.947,1.616,1.075,0.819
