itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
201,1.589,0.691,2.531,0.956,0.679,1.673,0.765,2.743,2.559,1.237,0.55,1.044,0.619,1.343,5.854,1.257,1.87,1.09,0.634,0.681,0.615,0.726,1.076,1.088,1.256
202,1.189,0.725,0.981,0.748,0.631,1.198,0.781,2.996,2.517,1.368,0.566,1.198,0.631,1.55,6.193,1.0,1.95,1.056,0.677,0.636,0.576,0.635,1.223,1.193,1.25
203,1.177,0.805,1.251,0.612,0.625,0.915,0.751,3.282,2.573,1.55,0.576,1.37,0.646,1.704,6.542,0.955,1.972,1.031,0.737,0.599,0.573,0.58,1.353,1.309,1.258
204,1.95,0.914,5.943,0.637,0.652,2.264,0.678,3.528,2.679,1.923,0.574,1.571,0.659,1.773,6.845,1.091,1.933,1.03,0.801,0.574,0.596,0.599,1.435,1.42,1.282
205,4.201,1.023,17.7,0.897,0.686,4.45,0.598,3.653,2.704,2.657,0.566,1.814,0.668,1.767,7.042,1.311,1.836,1.063,0.858,0.571,0.615,0.679,1.451,1.499,1.313
206,8.204,1.117,41.257,1.423,0.708,10.668,0.555,3.631,2.815,3.76,0.563,2.079,0.678,1.737,7.068,1.522,1.682,1.119,0.898,0.599,0.621,0.764,1.388,1.519,1.335
207,13.274,1.197,71.356,2.079,0.714,17.661,0.568,3.53,2.786,5.024,0.58,2.308,0.692,1.715,6.882,1.608,1.474,1.167,0.915,0.656,0.601,0.801,1.252,1.464,1.332
208,18.024,1.263,102.603,2.683,0.712,25.745,0.616,3.49,2.877,6.048,0.616,2.432,0.712,1.71,6.518,1.789,1.225,1.177,0.904,0.726,0.535,0.763,1.074,1.328,1.287
209,20.872,1.311,124.271,3.054,0.716,31.409,0.666,3.674,2.931,6.444,0.669,2.38,0.741,1.695,6.102,1.868,0.965,1.123,0.865,0.788,0.455,0.68,0.891,1.144,1.206
210,20.807,1.326,128.768,3.107,0.737,32.861,0.693,4.195,3.075,6.043,0.726,2.176,0.783,1.619,5.802,2.048,0.737,1.005,0.809,0.825,0.365,0.617,0.753,0.966,1.113
211,17.87,1.301,115.788,2.887,0.786,30.434,0.696,5.019,3.16,4.947,0.778,1.871,0.836,1.45,5.723,1.964,0.575,0.851,0.759,0.835,0.311,0.635,0.701,0.865,1.053
212,13.12,1.243,88.131,2.521,0.869,23.704,0.684,6.017,3.174,3.529,0.824,1.584,0.894,1.222,5.853,2.104,0.5,0.705,0.745,0.822,0.342,0.754,0.758,0.885,1.05
213,8.13,1.183,56.992,2.162,0.996,16.455,0.66,7.062,3.113,2.204,0.872,1.376,0.95,0.989,6.105,2.262,0.511,0.597,0.795,0.801,0.468,0.943,0.894,1.024,1.107
214,4.249,1.147,29.818,1.891,1.165,9.425,0.631,8.044,3.024,1.259,0.93,1.255,0.997,0.82,6.337,2.533,0.579,0.523,0.91,0.791,0.673,1.128,1.044,1.238,1.201
215,2.199,1.143,13.376,1.726,1.349,5.33,0.598,8.884,2.932,0.77,0.999,1.179,1.031,0.786,6.425,2.753,0.675,0.47,1.053,0.805,0.921,1.236,1.16,1.471,1.301
216,2.076,1.152,9.225,1.702,1.5,4.256,0.562,9.503,2.91,0.62,1.068,1.095,1.047,0.93,6.306,2.754,0.776,0.432,1.171,0.84,1.097,1.233,1.218,1.673,1.377
217,3.805,1.141,15.998,1.917,1.569,6.163,0.545,9.806,3.039,0.669,1.114,0.972,1.039,1.214,6.0,2.671,0.866,0.417,1.214,0.879,1.192,1.125,1.218,1.807,1.413
218,7.321,1.085,32.816,2.483,1.53,10.93,0.578,9.74,3.409,0.856,1.119,0.831,1.008,1.539,5.616,2.379,0.933,0.44,1.163,0.906,1.145,0.959,1.189,1.862,1.414
219,12.119,0.985,56.703,3.391,1.399,17.574,0.682,9.333,3.977,1.172,1.077,0.713,0.96,1.78,5.266,2.036,0.963,0.509,1.045,0.908,1.067,0.792,1.165,1.842,1.414
220,16.946,0.872,81.936,4.403,1.222,24.733,0.846,8.692,4.578,1.547,0.998,0.666,0.902,1.846,5.01,1.699,0.949,0.617,0.92,0.887,0.946,0.666,1.164,1.757,1.445
221,20.246,0.788,99.615,5.161,1.059,29.451,1.024,7.985,5.077,1.88,0.9,0.724,0.842,1.702,4.855,1.504,0.904,0.75,0.843,0.856,0.898,0.588,1.19,1.614,1.516
222,20.835,0.767,105.376,5.359,0.951,31.126,1.156,7.414,5.415,2.064,0.808,0.887,0.791,1.391,4.78,1.511,0.853,0.889,0.84,0.84,0.858,0.551,1.224,1.423,1.611
223,18.543,0.822,94.383,4.918,0.899,27.839,1.188,7.116,5.666,2.059,0.743,1.104,0.765,1.015,4.759,1.641,0.831,1.01,0.897,0.87,0.887,0.541,1.237,1.197,1.699
224,14.237,0.93,74.068,4.02,0.872,22.426,1.111,7.073,5.912,1.871,0.713,1.299,0.773,0.681,4.756,1.811,0.871,1.092,0.972,0.965,0.894,0.564,1.212,0.959,1.747
225,9.429,1.045,47.811,3.006,0.833,15.115,0.957,7.196,6.223,1.595,0.711,1.41,0.81,0.464,4.73,1.992,0.964,1.12,1.015,1.112,0.931,0.629,1.15,0.737,1.735
226,5.507,1.117,27.042,2.216,0.768,9.731,0.782,7.38,6.546,1.314,0.714,1.431,0.853,0.376,4.653,2.139,1.065,1.09,1.007,1.267,0.983,0.745,1.053,0.57,1.66
227,3.149,1.118,12.489,1.808,0.697,5.76,0.635,7.531,6.734,1.102,0.709,1.396,0.88,0.37,4.537,2.334,1.129,1.003,0.96,1.378,1.109,0.915,0.921,0.493,1.541
228,2.188,1.047,7.027,1.761,0.649,4.507,0.546,7.565,6.583,0.972,0.697,1.366,0.881,0.395,4.445,2.699,1.112,0.865,0.902,1.407,1.295,1.121,0.764,0.525,1.416
229,1.956,0.925,5.48,1.888,0.644,4.159,0.512,7.411,6.056,0.904,0.688,1.368,0.862,0.415,4.436,3.309,1.001,0.697,0.859,1.348,1.542,1.315,0.614,0.659,1.316
230,1.858,0.786,5.301,2.035,0.681,4.267,0.523,6.977,5.235,0.876,0.693,1.412,0.835,0.425,4.528,4.098,0.827,0.532,0.838,1.224,1.74,1.447,0.504,0.853,1.255
231,1.696,0.662,4.711,2.074,0.741,4.116,0.582,6.23,4.425,0.879,0.715,1.456,0.813,0.436,4.675,4.911,0.646,0.397,0.838,1.082,1.825,1.482,0.464,1.042,1.228
232,1.52,0.569,3.86,1.961,0.79,3.894,0.675,5.244,3.795,0.888,0.748,1.451,0.808,0.464,4.783,5.577,0.5,0.308,0.845,0.97,1.713,1.417,0.496,1.167,1.231
233,1.357,0.513,2.877,1.701,0.803,3.065,0.781,4.223,3.447,0.885,0.79,1.35,0.827,0.513,4.761,6.014,0.409,0.275,0.848,0.919,1.461,1.295,0.588,1.201,1.269
234,1.214,0.499,2.332,1.372,0.769,2.738,0.877,3.426,3.263,0.877,0.833,1.188,0.862,0.571,4.575,6.298,0.383,0.306,0.848,0.929,1.111,1.177,0.715,1.168,1.345
235,1.073,0.528,1.913,1.089,0.706,1.776,0.931,3.022,3.12,0.89,0.865,1.029,0.892,0.625,4.282,6.539,0.422,0.418,0.863,0.97,0.888,1.133,0.864,1.122,1.442
236,0.922,0.598,2.274,0.938,0.65,2.014,0.93,3.004,2.9,0.961,0.873,0.968,0.893,0.685,3.994,6.834,0.521,0.638,0.907,1.007,0.842,1.201,1.042,1.114,1.534
237,0.774,0.696,2.516,0.948,0.632,1.596,0.871,3.213,2.601,1.091,0.852,1.037,0.853,0.776,3.825,7.066,0.669,0.945,0.988,1.019,1.116,1.363,1.241,1.161,1.606
238,0.644,0.816,3.27,1.052,0.678,2.393,0.768,3.439,2.239,1.262,0.804,1.223,0.776,0.916,3.821,7.113,0.859,1.283,1.096,1.001,1.479,1.541,1.43,1.239,1.655
239,0.567,0.949,3.466,1.206,0.788,2.318,0.645,3.546,1.966,1.43,0.737,1.484,0.675,1.093,3.935,6.755,1.084,1.561,1.208,0.963,1.916,1.645,1.566,1.318,1.69
240,0.59,1.08,3.71,1.369,0.946,2.76,0.53,3.572,1.756,1.563,0.665,1.756,0.573,1.282,4.108,6.106,1.357,1.722,1.304,0.92,2.127,1.644,1.617,1.384,1.724
241,0.816,1.195,3.467,1.601,1.122,2.569,0.441,3.661,1.72,1.641,0.601,1.994,0.493,1.451,4.346,5.217,1.701,1.747,1.372,0.89,2.142,1.574,1.566,1.441,1.764
242,1.299,1.275,3.188,1.911,1.272,2.525,0.388,3.902,1.673,1.664,0.559,2.139,0.454,1.566,4.699,4.465,2.102,1.659,1.403,0.88,1.9,1.537,1.439,1.493,1.798
243,2.017,1.299,2.826,2.324,1.351,2.312,0.361,4.261,1.648,1.633,0.542,2.17,0.454,1.603,5.193,3.996,2.498,1.501,1.384,0.884,1.547,1.612,1.28,1.542,1.804
244,2.841,1.262,2.577,2.763,1.346,2.142,0.349,4.598,1.506,1.555,0.538,2.09,0.478,1.549,5.803,3.965,2.812,1.311,1.317,0.888,1.215,1.88,1.135,1.605,1.761
245,3.66,1.175,3.27,3.128,1.271,2.345,0.346,4.75,1.375,1.457,0.531,1.939,0.505,1.417,6.434,4.268,2.95,1.127,1.213,0.872,0.996,2.364,1.033,1.701,1.67
246,4.55,1.066,7.078,3.294,1.156,3.024,0.344,4.628,1.268,1.399,0.51,1.755,0.519,1.243,6.949,4.733,2.852,0.987,1.093,0.829,0.945,2.99,0.98,1.831,1.559
247,5.837,0.974,17.325,3.246,1.037,5.278,0.337,4.261,1.256,1.429,0.474,1.578,0.516,1.068,7.244,5.214,2.523,0.902,0.985,0.766,0.966,3.598,0.958,1.974,1.469
248,8.088,0.94,34.803,3.13,0.952,8.961,0.328,3.775,1.328,1.579,0.434,1.421,0.504,0.922,7.291,5.518,2.066,0.876,0.912,0.694,1.009,4.022,0.941,2.087,1.432
249,11.742,0.991,59.063,3.165,0.922,13.247,0.325,3.334,1.434,1.94,0.405,1.299,0.493,0.816,7.135,5.904,1.627,0.927,0.885,0.627,1.052,4.142,0.941,2.126,1.448
250,16.84,1.143,90.178,3.545,0.962,19.066,0.349,3.036,1.58,2.585,0.4,1.241,0.493,0.761,6.863,5.726,1.331,1.072,0.908,0.577,1.139,3.925,1.008,2.075,1.492
251,22.841,1.389,124.058,4.398,1.069,24.786,0.427,2.886,1.713,3.499,0.424,1.284,0.507,0.78,6.55,5.579,1.214,1.3,0.976,0.552,1.316,3.437,1.19,1.962,1.529
252,29.442,1.718,157.619,6.025,1.223,31.225,0.561,2.836,1.931,4.614,0.476,1.454,0.538,0.884,6.228,5.016,1.241,1.555,1.07,0.553,1.473,2.811,1.481,1.841,1.527
253,35.706,2.104,191.729,8.443,1.4,42.908,0.748,2.826,2.205,5.849,0.558,1.751,0.592,1.08,5.91,4.898,1.347,1.763,1.175,0.574,1.683,2.192,1.816,1.773,1.479
254,41.357,2.488,224.764,11.601,1.564,58.143,0.971,2.826,2.831,7.046,0.669,2.098,0.686,1.36,5.634,5.304,1.464,1.861,1.271,0.604,2.335,1.7,2.116,1.773,1.408
255,46.185,2.789,264.073,15.094,1.687,86.096,1.206,2.853,3.63,8.047,0.806,2.469,0.834,1.701,5.469,5.824,1.548,1.84,1.35,0.638,3.216,1.384,2.303,1.813,1.354
256,49.65,2.943,293.248,18.149,1.76,110.376,1.416,2.932,4.863,8.61,0.967,2.761,1.047,2.039,5.499,6.8,1.591,1.732,1.414,0.681,4.852,1.235,2.352,1.836,1.361
257,50.826,2.92,315.734,19.899,1.792,136.753,1.55,3.068,5.988,8.61,1.148,2.957,1.323,2.291,5.77,7.175,1.593,1.607,1.46,0.742,6.23,1.195,2.27,1.798,1.447
258,48.746,2.738,306.915,19.753,1.804,143.803,1.568,3.237,7.074,7.99,1.332,2.985,1.652,2.375,6.261,7.35,1.554,1.529,1.483,0.825,7.516,1.218,2.094,1.693,1.595
259,43.052,2.448,276.344,17.656,1.805,139.194,1.472,3.402,7.435,6.864,1.494,2.873,2.013,2.279,6.867,6.592,1.515,1.574,1.469,0.923,7.705,1.272,1.88,1.547,1.756
260,34.401,2.121,216.992,14.183,1.78,114.913,1.294,3.509,7.216,5.479,1.603,2.69,2.361,2.075,7.416,5.206,1.567,1.801,1.402,1.017,7.059,1.411,1.731,1.404,1.871
