itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
208,223.543,13.364,232.309,188.368,15.601,197.479,422.996,45.637,1136.958,2.051,20.865,4.537,21.722,46.722,36.793,254.145,237.661,6.249,15.459,30.038,221.811,203.808,7.614,20.346,31.06
209,224.301,13.344,234.645,186.441,15.376,195.101,440.983,44.188,1034.982,1.825,21.144,3.965,22.936,43.962,39.19,254.067,238.972,5.149,15.388,32.829,223.739,205.477,7.487,18.659,32.619
210,223.714,13.256,236.071,186.249,15.07,195.262,472.727,45.052,1017.449,1.75,21.122,3.535,24.673,46.283,42.703,252.542,239.842,4.358,16.487,36.358,226.887,209.577,7.049,16.491,33.477
211,223.199,13.052,237.197,188.326,14.489,198.296,516.61,48.152,1085.17,1.877,20.661,3.324,26.48,52.34,46.911,249.134,240.239,3.972,18.412,39.918,230.616,215.669,6.539,14.277,33.134
212,223.284,12.792,238.674,192.403,13.586,203.918,565.206,51.688,1218.571,2.25,19.811,3.298,27.936,58.782,50.832,244.841,240.164,3.976,20.426,42.738,234.557,222.892,6.179,12.323,31.686
213,223.481,12.482,240.958,197.481,12.419,211.934,597.816,53.189,1370.219,2.853,18.876,3.421,28.706,62.175,53.186,241.03,239.571,4.24,21.682,44.147,237.991,230.105,6.114,10.902,29.947
214,222.665,12.095,243.329,202.259,11.209,221.628,600.478,51.216,1488.979,3.648,18.24,3.712,28.565,61.342,53.078,238.864,238.421,4.553,21.716,43.708,240.196,236.109,6.354,10.251,28.895
215,219.482,11.695,243.498,205.653,10.21,231.848,568.05,46.386,1603.177,4.483,18.18,4.152,27.366,57.479,50.435,238.742,236.955,4.73,20.49,41.217,241.082,240.342,6.684,10.378,29.035
216,212.649,11.428,239.316,207.369,9.632,240.824,516.066,40.503,1711.664,5.175,18.633,4.748,25.162,52.549,46.038,240.14,235.031,4.624,18.411,36.879,241.396,242.892,6.791,11.05,30.028
217,201.928,11.498,230.034,207.728,9.608,246.749,462.349,35.29,1758.701,5.586,19.188,5.485,22.345,48.224,41.239,242.313,232.52,4.31,16.241,31.477,242.462,244.351,6.543,12.078,30.938
218,188.685,12.073,216.243,207.876,10.054,248.344,429.242,32.079,1749.397,5.661,19.391,6.48,19.503,45.84,37.389,244.022,229.237,4.051,14.58,26.143,245.699,245.332,6.077,13.291,30.834
