itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
31,1.407,1.22,2.719,1.817,1.14,4.045,0.904,0.774,2.229,1.507,1.395,2.483,0.603,1.696,0.48,4.777,3.028,1.547,0.979,0.371,1.975,1.098,1.545,0.751,0.651
32,1.228,1.477,4.995,1.44,1.255,5.058,0.72,0.786,2.11,1.895,1.421,2.874,0.589,1.41,0.484,4.459,2.697,1.292,1.138,0.382,1.836,0.87,1.468,0.807,0.705
33,1.669,1.639,11.746,1.398,1.306,8.05,0.577,0.744,2.255,2.359,1.354,3.222,0.589,1.203,0.498,3.906,2.29,1.066,1.241,0.407,1.921,0.717,1.505,0.884,0.801
34,2.882,1.672,24.398,1.783,1.28,13.597,0.481,0.671,2.716,2.814,1.219,3.402,0.607,1.095,0.526,3.325,1.904,0.916,1.263,0.445,2.279,0.648,1.63,0.98,0.927
35,4.666,1.6,41.226,2.506,1.203,21.022,0.438,0.597,3.386,3.149,1.067,3.31,0.653,1.056,0.566,2.991,1.621,0.847,1.204,0.491,2.781,0.626,1.762,1.089,1.053
36,6.49,1.497,58.194,3.3,1.128,28.472,0.453,0.551,4.047,3.258,0.943,2.915,0.73,1.042,0.617,2.817,1.463,0.838,1.095,0.533,3.295,0.601,1.82,1.21,1.146
37,7.751,1.439,70.12,3.858,1.103,33.777,0.516,0.54,4.511,3.088,0.871,2.292,0.827,1.025,0.669,2.818,1.4,0.861,0.987,0.561,3.76,0.548,1.767,1.343,1.177
38,8.029,1.463,72.954,3.966,1.14,35.146,0.616,0.552,4.699,2.656,0.851,1.612,0.925,1.001,0.712,2.702,1.4,0.915,0.92,0.566,4.123,0.49,1.65,1.481,1.136
39,7.295,1.541,65.909,3.615,1.207,32.18,0.742,0.557,4.643,2.072,0.868,1.068,1.002,0.974,0.735,2.553,1.432,1.01,0.91,0.55,4.384,0.51,1.544,1.6,1.031
40,5.857,1.605,51.619,2.956,1.256,26.047,0.869,0.537,4.436,1.484,0.902,0.772,1.044,0.939,0.739,2.239,1.489,1.154,0.943,0.522,4.52,0.688,1.495,1.682,0.889
41,4.19,1.589,34.704,2.21,1.252,18.583,0.962,0.495,4.168,1.019,0.936,0.716,1.049,0.891,0.732,2.039,1.568,1.319,0.984,0.498,4.473,1.024,1.504,1.708,0.747
42,2.768,1.478,20.01,1.609,1.188,11.979,0.995,0.451,3.889,0.766,0.962,0.821,1.027,0.84,0.733,1.796,1.676,1.472,1.002,0.49,4.303,1.445,1.548,1.683,0.637
43,1.849,1.302,10.293,1.269,1.084,7.392,0.965,0.425,3.628,0.733,0.983,0.987,0.988,0.791,0.758,1.691,1.808,1.567,0.975,0.499,4.012,1.836,1.603,1.625,0.579
44,1.459,1.12,5.844,1.204,0.961,5.129,0.92,0.425,3.467,0.856,1.001,1.135,0.942,0.748,0.804,1.548,1.931,1.569,0.903,0.515,3.854,2.102,1.655,1.556,0.569
45,1.414,0.998,4.702,1.302,0.848,4.443,0.918,0.454,3.448,1.036,1.021,1.226,0.891,0.711,0.852,1.515,1.988,1.486,0.809,0.525,3.815,2.189,1.695,1.494,0.59
46,1.548,0.968,4.858,1.446,0.764,4.633,1.0,0.506,3.809,1.176,1.039,1.255,0.835,0.691,0.874,1.722,1.957,1.376,0.729,0.517,4.168,2.17,1.726,1.456,0.625
47,1.896,1.024,5.925,1.677,0.721,5.887,1.23,0.584,5.238,1.256,1.047,1.278,0.78,0.765,0.852,2.901,1.953,1.329,0.732,0.491,5.235,2.198,1.759,1.479,0.675
48,2.49,1.119,9.157,2.092,0.716,9.643,1.713,0.696,8.284,1.301,1.035,1.358,0.732,1.024,0.785,6.256,2.161,1.425,0.882,0.461,8.1,2.471,1.795,1.596,0.755
49,3.417,1.211,14.802,2.811,0.747,16.179,2.509,0.84,13.084,1.332,1.0,1.523,0.693,1.517,0.69,12.137,2.71,1.688,1.192,0.445,13.242,3.153,1.828,1.817,0.877
50,4.886,1.283,22.997,3.992,0.805,24.91,3.541,1.0,18.694,1.405,0.949,1.776,0.658,2.194,0.592,19.595,3.571,2.067,1.599,0.454,20.018,4.207,1.851,2.103,1.031
51,7.07,1.329,35.258,5.725,0.874,35.539,4.614,1.141,23.603,1.618,0.898,2.105,0.621,2.893,0.518,26.937,4.517,2.44,1.978,0.487,26.853,5.355,1.847,2.377,1.193
52,9.926,1.335,52.075,7.887,0.945,46.97,5.467,1.222,26.193,2.06,0.863,2.495,0.58,3.384,0.483,31.439,5.214,2.684,2.196,0.534,31.71,6.225,1.794,2.543,1.324
53,13.066,1.299,71.699,10.111,1.02,57.255,5.877,1.213,25.53,2.728,0.849,2.909,0.544,3.5,0.481,32.449,5.401,2.724,2.173,0.576,33.015,6.564,1.697,2.531,1.387
54,15.789,1.239,90.045,11.892,1.107,64.342,5.77,1.115,22.031,3.497,0.845,3.272,0.522,3.204,0.497,28.895,5.046,2.58,1.923,0.598,30.351,6.316,1.583,2.344,1.367
55,17.321,1.187,101.677,12.775,1.215,66.101,5.253,0.962,16.819,4.142,0.841,3.478,0.527,2.595,0.514,23.041,4.326,2.299,1.544,0.597,24.412,5.622,1.482,2.05,1.279
56,17.104,1.18,102.479,12.502,1.334,61.935,4.555,0.799,11.666,4.456,0.832,3.449,0.562,1.867,0.521,16.038,3.525,1.971,1.163,0.58,17.483,4.735,1.431,1.742,1.167
57,15.118,1.242,91.683,11.167,1.434,52.755,3.895,0.667,7.957,4.343,0.831,3.18,0.623,1.225,0.52,10.397,2.878,1.679,0.879,0.556,11.212,3.925,1.469,1.502,1.08
58,11.933,1.373,71.943,9.179,1.485,40.557,3.396,0.584,6.153,3.831,0.851,2.716,0.698,0.791,0.515,6.835,2.463,1.457,0.729,0.53,7.096,3.338,1.574,1.37,1.041
59,8.384,1.542,48.79,7.018,1.469,27.968,3.032,0.538,5.681,3.063,0.898,2.16,0.767,0.566,0.509,5.285,2.193,1.299,0.682,0.505,4.896,2.94,1.682,1.338,1.045
60,5.236,1.694,27.807,5.049,1.386,17.153,2.672,0.506,5.527,2.238,0.961,1.634,0.809,0.473,0.506,4.747,1.924,1.186,0.677,0.481,3.83,2.597,1.73,1.368,1.056
61,2.951,1.772,13.242,3.472,1.264,9.709,2.219,0.474,5.062,1.54,1.021,1.222,0.81,0.44,0.506,4.35,1.573,1.113,0.679,0.455,3.063,2.207,1.683,1.423,1.035
62,1.587,1.751,5.549,2.297,1.147,5.547,1.708,0.445,4.209,1.084,1.053,0.966,0.767,0.427,0.507,3.938,1.239,1.098,0.699,0.429,2.393,1.782,1.54,1.499,0.965
63,0.94,1.651,3.349,1.485,1.07,4.167,1.245,0.437,3.386,0.854,1.051,0.825,0.693,0.423,0.502,3.421,1.024,1.138,0.758,0.402,2.008,1.415,1.33,1.608,0.853
64,0.741,1.521,2.975,0.985,1.046,3.588,0.905,0.466,2.541,0.743,1.031,0.731,0.617,0.417,0.486,2.971,0.966,1.206,0.86,0.376,2.022,1.188,1.087,1.753,0.725
65,0.762,1.404,3.206,0.749,1.055,3.4,0.719,0.535,1.933,0.686,1.024,0.659,0.57,0.406,0.461,2.507,1.048,1.269,0.986,0.356,2.262,1.125,0.856,1.922,0.618
66,0.856,1.321,3.542,0.718,1.063,3.334,0.657,0.627,1.524,0.692,1.053,0.618,0.569,0.396,0.434,2.165,1.202,1.312,1.104,0.348,2.563,1.176,0.666,2.089,0.569
67,0.929,1.263,3.825,0.809,1.044,3.437,0.66,0.714,1.294,0.756,1.119,0.607,0.609,0.402,0.412,1.918,1.326,1.327,1.179,0.355,2.766,1.265,0.517,2.216,0.601
68,0.944,1.213,4.097,0.957,0.992,3.781,0.653,0.775,1.188,0.877,1.211,0.637,0.668,0.448,0.398,1.841,1.368,1.324,1.186,0.375,2.91,1.337,0.407,2.268,0.712
69,0.928,1.155,4.41,1.134,0.927,4.469,0.608,0.799,1.19,1.06,1.318,0.727,0.714,0.553,0.388,2.01,1.328,1.332,1.129,0.399,3.014,1.383,0.351,2.236,0.869
70,0.925,1.095,4.661,1.323,0.876,5.306,0.54,0.793,1.352,1.289,1.432,0.877,0.726,0.706,0.374,2.342,1.232,1.368,1.033,0.418,3.028,1.446,0.364,2.134,1.026
71,0.967,1.054,4.895,1.512,0.857,6.085,0.476,0.769,1.645,1.516,1.544,1.061,0.703,0.867,0.352,3.119,1.11,1.42,0.93,0.422,3.013,1.55,0.432,1.993,1.14
72,1.048,1.057,5.008,1.678,0.86,6.565,0.437,0.739,2.068,1.669,1.637,1.233,0.66,0.991,0.32,3.994,0.992,1.442,0.838,0.412,2.965,1.702,0.523,1.847,1.185
73,1.164,1.116,4.937,1.83,0.852,6.588,0.441,0.718,2.473,1.694,1.685,1.356,0.617,1.045,0.286,4.988,0.92,1.395,0.763,0.392,2.801,1.911,0.629,1.719,1.159
74,1.302,1.224,4.719,1.981,0.809,6.139,0.486,0.715,2.783,1.574,1.666,1.402,0.593,1.022,0.261,5.591,0.931,1.267,0.7,0.371,2.584,2.196,0.76,1.622,1.085
75,1.457,1.351,4.485,2.135,0.724,5.555,0.564,0.731,2.812,1.35,1.579,1.372,0.595,0.937,0.252,5.756,1.046,1.089,0.652,0.354,2.221,2.552,0.923,1.55,0.999
76,1.64,1.456,4.542,2.295,0.62,5.08,0.65,0.76,2.677,1.134,1.445,1.314,0.616,0.824,0.262,5.338,1.276,0.925,0.624,0.343,1.913,2.941,1.102,1.482,0.932
77,1.869,1.496,4.789,2.481,0.526,4.787,0.724,0.784,2.364,1.059,1.303,1.31,0.64,0.72,0.284,4.446,1.606,0.833,0.616,0.334,1.56,3.288,1.255,1.393,0.899
78,2.121,1.441,5.348,2.675,0.459,4.75,0.761,0.785,2.089,1.207,1.198,1.433,0.652,0.644,0.304,3.555,1.985,0.831,0.615,0.323,1.489,3.487,1.34,1.264,0.893
79,2.345,1.3,5.695,2.832,0.425,4.609,0.749,0.756,1.877,1.56,1.155,1.696,0.645,0.608,0.313,2.703,2.315,0.904,0.609,0.307,1.437,3.453,1.328,1.087,0.894
80,2.484,1.112,5.92,2.898,0.423,4.35,0.69,0.7,1.808,2.024,1.168,2.043,0.618,0.609,0.31,2.342,2.527,1.028,0.593,0.292,1.696,3.169,1.219,0.874,0.893
81,2.537,0.944,5.773,2.862,0.454,3.962,0.603,0.631,1.773,2.479,1.21,2.386,0.578,0.636,0.303,2.385,2.613,1.19,0.578,0.285,2.032,2.712,1.074,0.662,0.905
82,2.561,0.865,5.372,2.775,0.533,3.614,0.526,0.57,1.669,2.803,1.25,2.614,0.542,0.679,0.302,2.751,2.627,1.359,0.591,0.295,2.51,2.214,0.966,0.51,0.946
83,2.629,0.916,4.797,2.699,0.666,3.442,0.488,0.529,1.477,2.897,1.27,2.629,0.522,0.721,0.314,3.212,2.62,1.481,0.65,0.32,2.998,1.813,0.936,0.462,1.019
84,2.801,1.087,4.229,2.678,0.828,3.511,0.5,0.506,1.215,2.745,1.259,2.418,0.519,0.747,0.339,3.533,2.611,1.523,0.747,0.355,3.407,1.595,0.992,0.518,1.101
85,3.101,1.303,3.698,2.728,0.979,3.677,0.572,0.491,0.978,2.407,1.213,2.038,0.529,0.75,0.37,3.733,2.598,1.476,0.846,0.39,3.682,1.572,1.085,0.639,1.164
86,3.485,1.468,3.235,2.819,1.074,3.771,0.701,0.481,0.867,1.983,1.132,1.589,0.541,0.737,0.398,3.558,2.565,1.392,0.905,0.416,3.67,1.688,1.164,0.756,1.176
87,3.88,1.514,2.897,2.914,1.09,3.747,0.875,0.478,0.901,1.574,1.022,1.182,0.549,0.716,0.413,3.279,2.516,1.368,0.901,0.429,3.49,1.881,1.226,0.824,1.123
88,4.174,1.436,2.709,2.969,1.031,3.66,1.062,0.486,1.055,1.258,0.904,0.915,0.549,0.697,0.405,2.84,2.46,1.528,0.845,0.427,3.226,2.095,1.296,0.849,1.013
89,4.292,1.273,2.723,2.985,0.929,3.631,1.227,0.508,1.296,1.069,0.813,0.831,0.545,0.689,0.378,2.533,2.446,1.936,0.776,0.419,3.053,2.291,1.37,0.859,0.882
90,4.196,1.091,2.94,2.967,0.821,3.756,1.334,0.541,1.557,1.0,0.789,0.905,0.545,0.695,0.344,2.303,2.504,2.522,0.724,0.42,3.072,2.425,1.417,0.88,0.773
91,3.874,0.949,3.234,2.899,0.734,4.001,1.369,0.586,1.811,1.018,0.855,1.074,0.557,0.71,0.316,2.283,2.604,3.103,0.709,0.438,3.219,2.439,1.407,0.927,0.712
92,3.402,0.883,3.507,2.782,0.685,4.218,1.342,0.653,1.994,1.062,0.998,1.247,0.578,0.718,0.303,2.246,2.7,3.472,0.734,0.473,3.421,2.316,1.323,1.003,0.7
93,2.94,0.907,3.646,2.67,0.685,4.321,1.304,0.752,2.077,1.085,1.17,1.348,0.601,0.714,0.301,2.272,2.778,3.528,0.802,0.51,3.518,2.15,1.205,1.117,0.721
94,2.66,1.018,3.645,2.624,0.74,4.236,1.312,0.881,2.063,1.091,1.31,1.352,0.611,0.709,0.303,2.234,2.852,3.323,0.922,0.532,3.672,2.076,1.137,1.278,0.759
95,2.668,1.199,3.479,2.686,0.84,4.019,1.405,1.023,1.97,1.107,1.37,1.285,0.603,0.718,0.304,2.247,2.964,3.013,1.089,0.526,3.733,2.199,1.202,1.481,0.807
96,2.946,1.422,3.312,2.827,0.96,3.785,1.563,1.142,1.853,1.145,1.336,1.19,0.585,0.741,0.301,2.297,3.104,2.748,1.277,0.492,4.002,2.494,1.397,1.688,0.861
97,3.335,1.656,3.135,2.944,1.063,3.627,1.714,1.197,1.735,1.183,1.244,1.083,0.569,0.766,0.3,2.469,3.221,2.594,1.437,0.443,4.313,2.847,1.647,1.83,0.909
98,3.6,1.874,2.922,2.927,1.109,3.501,1.775,1.165,1.616,1.216,1.156,1.003,0.57,0.779,0.308,2.658,3.243,2.56,1.521,0.401,4.673,3.083,1.872,1.844,0.942
99,3.566,2.057,2.607,2.726,1.081,3.37,1.703,1.051,1.503,1.251,1.137,0.995,0.594,0.777,0.326,2.777,3.109,2.592,1.508,0.386,4.806,3.053,2.035,1.71,0.95
100,3.174,2.187,2.159,2.367,0.989,3.189,1.503,0.886,1.417,1.291,1.217,1.087,0.641,0.763,0.349,2.756,2.807,2.618,1.406,0.401,4.649,2.752,2.129,1.456,0.929
101,2.508,2.249,1.689,1.944,0.861,3.033,1.237,0.707,1.38,1.334,1.377,1.275,0.706,0.748,0.367,2.572,2.379,2.595,1.246,0.436,4.183,2.311,2.184,1.158,0.878
102,1.761,2.23,1.336,1.581,0.729,3.06,0.981,0.549,1.509,1.367,1.555,1.512,0.782,0.747,0.373,2.429,1.913,2.511,1.065,0.464,3.635,1.933,2.214,0.89,0.801
103,1.156,2.125,1.277,1.362,0.613,3.368,0.799,0.429,1.782,1.372,1.68,1.727,0.858,0.782,0.368,2.461,1.503,2.378,0.886,0.465,3.246,1.772,2.188,0.7,0.713
104,0.83,1.935,1.54,1.301,0.52,3.902,0.715,0.345,2.127,1.337,1.707,1.842,0.921,0.866,0.36,2.904,1.198,2.207,0.72,0.432,3.227,1.887,2.088,0.598,0.634
105,0.788,1.677,2.042,1.33,0.444,4.433,0.718,0.29,2.441,1.258,1.637,1.808,0.959,0.996,0.358,3.618,0.991,1.989,0.572,0.374,3.614,2.219,1.937,0.568,0.58
106,0.976,1.392,2.75,1.374,0.384,4.755,0.78,0.257,2.584,1.186,1.507,1.645,0.959,1.144,0.363,4.516,0.848,1.728,0.449,0.307,4.365,2.657,1.789,0.573,0.552
107,1.58,1.121,5.661,1.536,0.345,5.716,0.881,0.244,2.561,1.274,1.39,1.47,0.917,1.27,0.373,5.14,0.765,1.449,0.363,0.248,5.319,3.109,1.717,0.585,0.548
108,2.882,0.915,14.715,2.058,0.342,9.367,1.008,0.253,2.577,1.709,1.368,1.436,0.846,1.336,0.38,5.357,0.778,1.218,0.328,0.211,6.194,3.512,1.777,0.606,0.563
109,4.973,0.817,32.424,3.094,0.383,17.256,1.135,0.284,2.77,2.533,1.488,1.625,0.772,1.313,0.376,5.063,0.914,1.088,0.343,0.2,6.747,3.814,1.937,0.641,0.594
110,7.548,0.836,57.535,4.559,0.462,29.252,1.215,0.333,3.204,3.588,1.741,2.007,0.723,1.19,0.363,4.359,1.153,1.073,0.393,0.213,6.738,3.939,2.112,0.699,0.631
111,9.924,0.95,83.951,6.096,0.556,42.408,1.21,0.393,3.776,4.565,2.062,2.445,0.718,0.989,0.346,3.536,1.437,1.143,0.459,0.244,6.102,3.798,2.215,0.785,0.666
112,11.313,1.113,103.369,7.2,0.636,52.784,1.113,0.451,4.212,5.113,2.355,2.743,0.755,0.762,0.338,2.758,1.697,1.252,0.529,0.287,5.035,3.362,2.178,0.89,0.69
113,11.214,1.264,109.043,7.883,0.754,57.548,0.993,0.496,4.476,5.04,2.534,2.842,0.837,0.567,0.347,2.233,1.871,1.333,0.595,0.331,3.766,2.705,2.016,0.989,0.703
114,9.652,1.362,98.84,9.868,1.211,58.973,0.919,0.524,4.693,4.388,2.556,3.594,1.036,0.439,0.372,1.805,1.94,1.345,0.65,0.366,2.591,1.995,1.794,1.054,0.709
115,7.143,1.38,76.477,15.958,2.44,64.844,0.915,0.537,5.092,3.39,2.432,6.311,1.472,0.381,0.405,1.495,1.91,1.264,0.687,0.382,1.721,1.41,1.569,1.066,0.713
116,4.494,1.311,49.387,27.922,4.647,82.937,0.96,0.539,5.68,2.341,2.216,11.683,2.206,0.366,0.434,1.162,1.808,1.092,0.702,0.378,1.216,1.046,1.357,1.024,0.718
117,2.426,1.173,25.63,44.583,7.564,112.873,1.005,0.534,6.321,1.491,1.981,19.078,3.144,0.368,0.447,0.892,1.663,0.859,0.702,0.357,0.981,0.884,1.145,0.951,0.721
118,1.278,1.024,10.28,61.768,10.454,148.455,0.993,0.529,6.734,0.962,1.792,26.503,4.045,0.379,0.44,0.725,1.523,0.636,0.703,0.325,0.846,0.844,0.939,0.893,0.715
119,0.916,0.935,3.337,73.806,12.413,174.484,0.905,0.54,6.554,0.728,1.678,31.479,4.62,0.411,0.42,0.684,1.444,0.517,0.718,0.294,0.744,0.855,0.788,0.892,0.698
120,0.946,0.948,1.66,76.157,12.776,180.315,0.799,0.584,6.02,0.664,1.627,32.143,4.673,0.479,0.397,0.783,1.455,0.555,0.755,0.277,0.634,0.89,0.73,0.969,0.672
121,1.012,1.047,1.673,67.745,11.442,160.505,0.762,0.667,5.673,0.646,1.595,28.24,4.189,0.585,0.384,0.928,1.538,0.724,0.808,0.282,0.582,0.953,0.761,1.108,0.644
122,1.008,1.172,1.834,51.399,8.912,122.312,0.839,0.774,5.894,0.632,1.539,21.208,3.339,0.707,0.384,1.081,1.639,0.937,0.861,0.31,0.631,1.061,0.857,1.264,0.623
123,0.922,1.267,2.092,32.63,6.046,77.894,1.007,0.874,6.715,0.619,1.442,13.399,2.402,0.809,0.397,1.159,1.702,1.105,0.897,0.352,0.886,1.204,0.969,1.378,0.618
124,0.802,1.296,2.49,16.7,3.654,40.402,1.189,0.937,7.732,0.638,1.319,6.99,1.627,0.865,0.418,1.205,1.691,1.175,0.908,0.396,1.333,1.36,1.043,1.412,0.633
125,0.739,1.247,3.056,6.637,2.155,16.585,1.338,0.948,8.251,0.726,1.204,3.141,1.138,0.86,0.45,1.244,1.642,1.144,0.897,0.43,1.934,1.524,1.039,1.356,0.661
126,0.827,1.151,3.693,2.319,1.489,6.401,1.499,0.919,7.795,0.9,1.136,1.682,0.91,0.813,0.495,1.446,1.661,1.056,0.875,0.448,2.579,1.729,0.965,1.239,0.689
127,1.087,1.047,4.257,1.475,1.303,4.265,1.738,0.872,6.625,1.132,1.132,1.552,0.824,0.759,0.553,1.939,1.85,0.966,0.855,0.452,3.158,2.023,0.867,1.113,0.706
128,1.46,0.963,4.615,1.752,1.255,4.581,2.101,0.83,5.606,1.361,1.176,1.734,0.771,0.727,0.607,2.707,2.238,0.91,0.839,0.447,3.57,2.418,0.789,1.025,0.704
129,1.809,0.904,4.634,2.129,1.222,4.836,2.545,0.801,5.317,1.524,1.232,1.855,0.721,0.726,0.641,3.571,2.729,0.897,0.82,0.439,3.726,2.844,0.748,0.995,0.685
130,1.988,0.849,4.288,2.391,1.179,4.639,2.944,0.78,5.889,1.588,1.256,1.845,0.671,0.744,0.64,4.347,3.144,0.9,0.788,0.435,3.608,3.168,0.732,1.005,0.654
131,1.934,0.772,3.712,2.427,1.099,4.333,3.144,0.754,6.843,1.562,1.226,1.71,0.616,0.745,0.602,5.066,3.325,0.892,0.738,0.431,3.313,3.258,0.718,1.016,0.619
132,1.663,0.666,3.118,2.199,0.968,3.926,3.034,0.72,7.503,1.497,1.147,1.511,0.555,0.709,0.537,5.828,3.202,0.873,0.681,0.424,2.979,3.046,0.683,0.993,0.584
133,1.272,0.567,2.758,1.779,0.808,3.88,2.613,0.686,7.185,1.456,1.045,1.343,0.498,0.646,0.464,6.739,2.813,0.867,0.636,0.412,2.751,2.579,0.637,0.934,0.558
134,0.905,0.522,2.749,1.318,0.665,4.224,1.994,0.669,6.067,1.476,0.946,1.27,0.46,0.594,0.403,7.825,2.274,0.902,0.618,0.397,2.79,2.015,0.605,0.863,0.545
135,0.674,0.554,3.06,0.969,0.576,5.018,1.348,0.677,4.792,1.533,0.862,1.287,0.449,0.59,0.368,8.887,1.73,0.984,0.625,0.382,3.081,1.529,0.612,0.813,0.546
136,0.617,0.644,3.511,0.81,0.556,5.902,0.841,0.699,3.871,1.567,0.789,1.324,0.458,0.638,0.361,9.55,1.299,1.079,0.636,0.372,3.552,1.234,0.671,0.806,0.557
137,0.694,0.752,3.879,0.82,0.59,6.582,0.568,0.71,3.605,1.516,0.721,1.298,0.472,0.709,0.37,9.436,1.025,1.136,0.626,0.364,3.936,1.152,0.772,0.841,0.572
138,0.812,0.84,3.932,0.915,0.648,6.637,0.507,0.687,3.871,1.363,0.658,1.169,0.48,0.764,0.383,8.459,0.883,1.126,0.595,0.358,4.005,1.22,0.883,0.896,0.586
139,0.914,0.903,3.595,1.018,0.701,5.996,0.556,0.619,4.301,1.149,0.612,0.964,0.481,0.781,0.389,6.835,0.841,1.055,0.563,0.349,3.669,1.346,0.976,0.941,0.594
140,0.974,0.952,2.961,1.092,0.732,4.798,0.621,0.512,4.563,0.932,0.599,0.749,0.476,0.768,0.384,5.046,0.893,0.957,0.563,0.336,3.006,1.454,1.06,0.96,0.59
141,0.994,0.998,2.293,1.157,0.735,3.51,0.673,0.395,4.666,0.779,0.619,0.598,0.466,0.75,0.369,3.62,1.035,0.867,0.614,0.318,2.336,1.506,1.163,0.96,0.575
142,0.992,1.044,1.877,1.224,0.717,2.566,0.727,0.302,4.807,0.73,0.664,0.558,0.449,0.753,0.348,2.758,1.24,0.803,0.707,0.299,1.925,1.489,1.3,0.953,0.548
143,0.986,1.082,1.911,1.28,0.694,2.249,0.807,0.264,5.069,0.781,0.71,0.626,0.424,0.779,0.324,2.422,1.447,0.762,0.808,0.282,1.928,1.406,1.455,0.942,0.515
144,0.98,1.1,2.356,1.295,0.677,2.543,0.912,0.297,5.344,0.879,0.731,0.743,0.396,0.806,0.303,2.31,1.574,0.723,0.873,0.27,2.301,1.282,1.587,0.914,0.479
145,0.968,1.1,3.004,1.24,0.675,3.174,1.022,0.396,5.368,0.951,0.714,0.829,0.37,0.799,0.286,2.203,1.579,0.66,0.878,0.267,2.804,1.156,1.645,0.854,0.443
146,0.91,1.097,3.639,1.095,0.693,3.838,1.1,0.532,5.111,0.964,0.66,0.837,0.349,0.751,0.276,1.977,1.497,0.566,0.821,0.271,3.119,1.073,1.601,0.759,0.408
147,0.904,1.115,5.63,0.92,0.732,5.167,1.121,0.668,4.554,0.979,0.589,0.81,0.335,0.696,0.273,1.712,1.399,0.481,0.722,0.28,3.07,1.057,1.472,0.649,0.379
148,1.206,1.174,13.093,0.916,0.783,9.293,1.094,0.768,4.021,1.095,0.531,0.835,0.324,0.709,0.281,1.529,1.349,0.479,0.613,0.29,2.703,1.099,1.305,0.548,0.362
149,2.056,1.276,29.939,1.272,0.834,18.221,1.038,0.816,4.069,1.375,0.513,0.973,0.315,0.841,0.301,1.513,1.387,0.613,0.52,0.297,2.239,1.156,1.151,0.475,0.365
150,3.474,1.399,56.603,2.026,0.871,32.176,0.973,0.81,4.901,1.808,0.546,1.24,0.305,1.088,0.332,1.703,1.519,0.888,0.457,0.299,1.836,1.18,1.049,0.434,0.394
151,5.172,1.513,88.142,3.01,0.89,48.478,0.913,0.765,6.261,2.3,0.62,1.6,0.295,1.39,0.365,2.104,1.691,1.27,0.426,0.297,1.611,1.154,1.033,0.426,0.448
152,6.611,1.583,115.809,3.889,0.893,62.772,0.883,0.697,7.61,2.726,0.709,2.009,0.29,1.659,0.387,2.64,1.822,1.722,0.419,0.288,1.547,1.091,1.141,0.456,0.525
153,7.237,1.579,130.01,4.318,0.886,69.865,0.895,0.618,8.461,2.972,0.78,2.419,0.297,1.825,0.391,3.201,1.856,2.178,0.427,0.273,1.585,1.027,1.38,0.513,0.621
154,6.83,1.488,125.934,4.158,0.877,67.692,0.925,0.538,8.451,3.003,0.808,2.796,0.321,1.875,0.378,3.662,1.817,2.562,0.438,0.255,1.625,1.001,1.719,0.592,0.732
155,5.566,1.33,104.934,3.504,0.874,56.633,0.95,0.468,7.589,2.861,0.794,3.106,0.366,1.855,0.355,3.886,1.76,2.79,0.444,0.238,1.589,1.034,2.074,0.685,0.844
156,3.903,1.154,74.507,2.626,0.873,40.998,0.971,0.422,6.339,2.627,0.769,3.301,0.432,1.829,0.338,3.879,1.739,2.817,0.445,0.228,1.552,1.121,2.336,0.776,0.937
157,2.407,1.016,44.358,1.853,0.87,25.443,1.007,0.41,5.192,2.375,0.769,3.333,0.508,1.833,0.337,3.705,1.793,2.657,0.445,0.233,1.542,1.234,2.413,0.853,0.993
158,1.424,0.949,21.746,1.385,0.852,13.828,1.065,0.436,4.476,2.13,0.814,3.163,0.578,1.849,0.351,3.52,1.92,2.352,0.451,0.254,1.632,1.351,2.275,0.91,1.001
159,0.968,0.948,9.204,1.224,0.806,7.162,1.13,0.488,4.239,1.875,0.896,2.786,0.623,1.816,0.373,3.469,2.06,1.965,0.466,0.284,1.774,1.458,1.956,0.938,0.962
160,0.839,0.984,4.334,1.23,0.731,4.317,1.165,0.541,4.395,1.581,0.986,2.252,0.632,1.671,0.387,3.615,2.136,1.573,0.482,0.317,1.907,1.548,1.527,0.933,0.892
161,0.797,1.037,2.943,1.224,0.647,3.077,1.16,0.569,4.618,1.295,1.048,1.714,0.604,1.402,0.386,3.894,2.094,1.265,0.492,0.343,1.981,1.638,1.115,0.902,0.817
162,0.754,1.092,2.358,1.138,0.583,2.262,1.13,0.564,4.76,1.104,1.058,1.349,0.557,1.076,0.368,4.147,1.934,1.098,0.485,0.357,2.01,1.766,0.851,0.856,0.767
163,0.803,1.138,2.023,1.091,0.553,1.726,1.126,0.536,5.216,1.053,1.019,1.228,0.511,0.795,0.339,4.185,1.711,1.049,0.458,0.36,2.049,1.959,0.81,0.801,0.757
164,0.99,1.17,1.859,1.154,0.556,1.465,1.193,0.51,6.325,1.114,0.955,1.3,0.486,0.64,0.311,3.932,1.488,1.062,0.426,0.357,2.098,2.184,0.97,0.744,0.784
165,1.294,1.201,1.801,1.341,0.577,1.467,1.335,0.503,7.955,1.225,0.899,1.429,0.488,0.63,0.291,3.424,1.314,1.081,0.422,0.354,2.161,2.35,1.22,0.694,0.827
166,1.607,1.24,1.762,1.577,0.594,1.647,1.519,0.521,9.646,1.314,0.883,1.483,0.512,0.718,0.282,2.797,1.206,1.076,0.465,0.353,2.231,2.361,1.438,0.656,0.86
