itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1583,1.063,0.756,2.067,1.846,0.798,1.665,0.724,1.175,1.166,1.097,0.495,1.492,0.469,0.769,0.601,2.799,2.523,1.534,0.896,0.56,1.495,2.164,1.939,1.299,0.874
1584,1.34,0.766,2.29,2.048,0.805,1.914,0.975,1.179,1.17,1.301,0.468,1.654,0.485,0.754,0.624,2.558,3.215,1.64,1.06,0.557,1.652,2.766,2.012,1.43,0.929
1585,1.523,0.749,2.318,2.159,0.808,2.137,1.2,1.1,1.209,1.604,0.435,1.835,0.489,0.734,0.637,2.415,4.035,1.637,1.177,0.54,1.8,3.314,2.044,1.541,0.955
1586,1.565,0.718,2.339,2.189,0.816,2.396,1.35,0.968,1.24,1.976,0.404,2.014,0.485,0.712,0.635,2.625,4.882,1.526,1.228,0.51,1.881,3.701,2.011,1.612,0.946
1587,1.497,0.691,2.18,2.186,0.837,2.539,1.414,0.84,1.301,2.348,0.375,2.157,0.479,0.686,0.621,2.808,5.593,1.342,1.215,0.469,1.837,3.86,1.879,1.631,0.905
1588,1.357,0.686,1.917,2.177,0.871,2.448,1.412,0.774,1.444,2.603,0.345,2.209,0.47,0.651,0.593,2.974,5.968,1.128,1.152,0.422,1.699,3.801,1.64,1.597,0.832
1589,1.228,0.717,1.636,2.198,0.913,2.27,1.383,0.813,1.592,2.676,0.312,2.161,0.454,0.607,0.554,3.06,5.898,0.937,1.067,0.376,1.548,3.605,1.344,1.529,0.734
1590,1.172,0.785,1.309,2.241,0.95,1.853,1.349,0.962,1.817,2.542,0.277,2.012,0.428,0.558,0.511,3.162,5.365,0.799,0.981,0.337,1.447,3.352,1.052,1.457,0.623
1591,1.202,0.87,1.131,2.279,0.965,1.593,1.311,1.183,1.993,2.233,0.245,1.779,0.391,0.513,0.478,3.479,4.452,0.708,0.906,0.31,1.534,3.092,0.815,1.402,0.521
1592,1.287,0.945,1.049,2.287,0.949,1.354,1.252,1.407,2.118,1.815,0.223,1.477,0.35,0.47,0.475,4.004,3.364,0.641,0.85,0.302,1.667,2.818,0.639,1.371,0.449
1593,1.414,0.996,1.093,2.316,0.907,1.343,1.171,1.564,2.1,1.401,0.219,1.153,0.318,0.446,0.513,4.659,2.355,0.59,0.815,0.318,1.846,2.562,0.531,1.355,0.425
1594,1.616,1.015,1.287,2.494,0.855,1.469,1.083,1.603,1.923,1.114,0.234,0.87,0.303,0.45,0.591,5.275,1.646,0.564,0.799,0.362,1.875,2.445,0.489,1.34,0.453
1595,1.94,1.004,1.714,2.948,0.804,1.688,1.023,1.51,1.661,1.019,0.264,0.679,0.308,0.481,0.688,5.433,1.316,0.561,0.791,0.426,1.761,2.643,0.489,1.303,0.519
1596,2.369,0.968,2.193,3.667,0.759,1.889,1.01,1.311,1.339,1.103,0.299,0.592,0.327,0.529,0.774,5.188,1.306,0.582,0.777,0.495,1.464,3.284,0.501,1.233,0.597
1597,2.802,0.918,2.87,4.489,0.721,2.046,1.032,1.069,1.113,1.287,0.327,0.594,0.352,0.581,0.823,4.385,1.491,0.621,0.745,0.549,1.144,4.33,0.51,1.129,0.66
1598,3.128,0.874,3.151,5.194,0.693,2.009,1.052,0.847,0.994,1.494,0.344,0.672,0.375,0.621,0.825,3.459,1.733,0.679,0.696,0.573,0.933,5.534,0.512,1.017,0.698
1599,3.261,0.853,3.46,5.589,0.685,2.068,1.024,0.696,1.007,1.669,0.352,0.811,0.393,0.635,0.789,2.516,1.912,0.736,0.646,0.569,0.954,6.516,0.506,0.921,0.716
1600,3.159,0.859,3.376,5.548,0.696,2.102,0.927,0.634,1.127,1.752,0.359,0.981,0.411,0.61,0.737,1.891,1.946,0.762,0.606,0.549,1.23,6.934,0.493,0.861,0.728
1601,2.871,0.876,3.295,5.094,0.718,2.295,0.776,0.665,1.304,1.726,0.368,1.152,0.429,0.55,0.691,1.546,1.819,0.756,0.583,0.528,1.703,6.63,0.487,0.841,0.741
1602,2.518,0.881,3.124,4.389,0.735,2.499,0.615,0.783,1.498,1.606,0.38,1.302,0.446,0.467,0.663,1.432,1.572,0.72,0.577,0.518,2.262,5.707,0.505,0.868,0.754
1603,2.247,0.864,3.007,3.672,0.741,2.667,0.494,0.976,1.65,1.448,0.391,1.421,0.456,0.384,0.646,1.369,1.302,0.668,0.586,0.518,2.752,4.471,0.559,0.955,0.758
1604,2.122,0.828,2.996,3.097,0.735,2.749,0.435,1.214,1.652,1.289,0.396,1.491,0.454,0.309,0.627,1.254,1.102,0.609,0.606,0.519,3.092,3.272,0.654,1.104,0.745
1605,2.132,0.776,2.983,2.73,0.72,2.642,0.434,1.443,1.592,1.145,0.393,1.499,0.436,0.248,0.595,1.093,1.031,0.555,0.63,0.511,3.155,2.359,0.777,1.286,0.717
