itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
126,4.655,1.177,13.005,5.297,0.959,12.489,0.359,0.528,0.437,1.028,0.647,1.004,0.613,1.012,0.603,2.025,1.142,1.838,0.435,0.288,2.749,2.659,2.814,1.721,1.456
127,4.263,1.118,13.894,4.88,0.945,13.229,0.45,0.557,0.523,1.073,0.679,1.024,0.623,1.075,0.627,2.523,1.376,1.873,0.418,0.315,2.956,2.43,3.333,1.672,1.598
128,3.696,0.99,13.841,4.223,0.876,12.898,0.532,0.641,0.695,1.076,0.69,1.016,0.611,1.107,0.672,2.931,1.699,1.755,0.404,0.351,2.948,2.28,4.075,1.558,1.744
129,2.943,0.836,11.929,3.379,0.773,10.98,0.581,0.762,0.901,1.074,0.682,1.006,0.583,1.122,0.74,3.117,2.034,1.545,0.395,0.394,2.741,2.26,4.845,1.405,1.876
130,2.2,0.7,9.136,2.563,0.666,8.347,0.59,0.881,1.085,1.084,0.653,1.012,0.543,1.12,0.822,3.039,2.283,1.316,0.39,0.434,2.497,2.361,5.406,1.258,1.97
131,1.664,0.619,6.394,1.95,0.591,5.802,0.565,0.961,1.196,1.126,0.602,1.036,0.493,1.091,0.901,2.796,2.343,1.117,0.391,0.46,2.317,2.464,5.542,1.149,2.006
132,1.404,0.618,4.425,1.574,0.576,3.956,0.535,0.977,1.213,1.232,0.537,1.067,0.436,1.028,0.955,2.548,2.206,0.967,0.402,0.46,2.293,2.441,5.171,1.102,1.978
133,1.364,0.699,3.5,1.363,0.626,2.984,0.526,0.937,1.145,1.408,0.472,1.087,0.377,0.93,0.969,2.474,1.949,0.855,0.422,0.431,2.412,2.228,4.404,1.11,1.893
134,1.413,0.835,3.399,1.217,0.721,2.716,0.557,0.868,1.028,1.62,0.421,1.083,0.325,0.807,0.943,2.615,1.698,0.754,0.447,0.379,2.578,1.892,3.494,1.142,1.766
135,1.413,0.981,3.687,1.066,0.83,2.833,0.627,0.806,0.914,1.802,0.395,1.039,0.29,0.676,0.89,2.907,1.553,0.659,0.47,0.317,2.73,1.566,2.711,1.156,1.623
136,1.386,1.1,4.033,0.977,0.928,3.118,0.728,0.769,0.831,1.914,0.389,0.964,0.273,0.56,0.824,3.236,1.573,0.577,0.484,0.258,2.827,1.393,2.185,1.123,1.49
137,1.372,1.17,4.265,1.03,1.013,3.457,0.853,0.756,0.783,1.927,0.395,0.875,0.275,0.473,0.761,3.449,1.734,0.517,0.481,0.215,2.896,1.435,1.897,1.038,1.389
138,1.371,1.191,4.258,1.225,1.097,3.708,0.999,0.756,0.757,1.837,0.405,0.784,0.293,0.418,0.709,3.491,1.956,0.483,0.463,0.19,2.94,1.641,1.744,0.927,1.329
139,1.371,1.177,3.967,1.496,1.189,3.765,1.158,0.752,0.738,1.665,0.415,0.703,0.326,0.389,0.666,3.378,2.137,0.477,0.437,0.184,3.019,1.869,1.648,0.828,1.311
140,1.349,1.142,3.441,1.752,1.281,3.584,1.313,0.752,0.743,1.45,0.425,0.635,0.366,0.386,0.628,3.148,2.198,0.501,0.41,0.192,3.1,1.966,1.596,0.772,1.337
141,1.326,1.097,2.819,1.944,1.354,3.201,1.438,0.778,0.784,1.256,0.434,0.597,0.404,0.412,0.589,2.848,2.131,0.562,0.386,0.208,3.173,1.888,1.635,0.788,1.401
142,1.342,1.039,2.268,2.076,1.379,2.708,1.508,0.843,0.87,1.129,0.437,0.598,0.426,0.458,0.548,2.497,1.965,0.651,0.367,0.227,3.146,1.709,1.807,0.899,1.489
143,1.404,0.957,1.902,2.157,1.332,2.205,1.498,0.936,0.961,1.063,0.429,0.633,0.422,0.502,0.51,2.087,1.737,0.746,0.353,0.242,2.966,1.532,2.085,1.102,1.575
144,1.491,0.846,1.749,2.2,1.211,1.773,1.398,1.033,1.013,1.023,0.41,0.687,0.389,0.529,0.477,1.65,1.497,0.819,0.343,0.246,2.603,1.458,2.379,1.357,1.625
145,1.57,0.717,2.041,2.209,1.041,1.654,1.217,1.11,0.983,0.989,0.388,0.756,0.339,0.53,0.451,1.258,1.299,0.845,0.338,0.237,2.158,1.511,2.556,1.592,1.615
146,1.701,0.604,3.836,2.217,0.872,2.556,0.995,1.152,0.904,1.002,0.375,0.886,0.29,0.501,0.432,0.999,1.181,0.817,0.343,0.218,1.775,1.681,2.551,1.74,1.536
147,2.067,0.542,8.538,2.378,0.761,5.418,0.796,1.161,0.862,1.156,0.379,1.149,0.257,0.451,0.442,0.912,1.181,0.761,0.368,0.199,1.595,1.977,2.437,1.774,1.408
148,2.861,0.546,16.52,2.901,0.744,10.515,0.67,1.174,0.947,1.511,0.397,1.578,0.248,0.401,0.53,1.042,1.361,0.735,0.427,0.194,1.721,2.404,2.373,1.711,1.264
149,4.106,0.603,26.742,3.876,0.816,17.148,0.635,1.233,1.255,2.03,0.416,2.114,0.259,0.372,0.745,1.348,1.739,0.786,0.53,0.217,2.102,2.923,2.505,1.606,1.144
150,5.59,0.682,36.51,5.172,0.938,23.546,0.684,1.354,1.757,2.582,0.427,2.618,0.283,0.383,1.092,1.761,2.271,0.921,0.668,0.275,2.677,3.464,2.854,1.526,1.08
151,6.912,0.753,42.989,6.467,1.058,27.939,0.794,1.52,2.369,2.997,0.427,2.948,0.309,0.436,1.507,2.204,2.851,1.101,0.818,0.357,3.284,3.94,3.342,1.54,1.078
152,7.641,0.795,44.053,7.34,1.127,28.932,0.923,1.679,2.897,3.15,0.423,3.032,0.333,0.521,1.88,2.577,3.3,1.263,0.944,0.441,3.803,4.258,3.804,1.671,1.111
153,7.546,0.799,39.392,7.486,1.121,26.196,1.033,1.766,3.165,3.017,0.422,2.895,0.352,0.633,2.096,2.883,3.478,1.349,1.016,0.497,4.098,4.324,4.074,1.879,1.136
154,6.711,0.773,30.917,6.874,1.038,20.991,1.093,1.751,3.074,2.679,0.428,2.631,0.361,0.762,2.089,3.084,3.352,1.323,1.016,0.509,4.097,4.106,4.058,2.083,1.121
155,5.542,0.737,21.114,5.823,0.91,14.839,1.09,1.651,2.678,2.273,0.439,2.351,0.362,0.896,1.875,3.191,3.009,1.193,0.949,0.481,3.855,3.708,3.754,2.202,1.064
156,4.558,0.734,13.13,4.846,0.798,9.774,1.025,1.52,2.16,1.936,0.453,2.151,0.357,1.018,1.544,3.178,2.621,1.029,0.846,0.438,3.411,3.327,3.29,2.239,0.995
157,4.128,0.811,8.458,4.376,0.763,6.704,0.914,1.419,1.701,1.762,0.471,2.075,0.356,1.103,1.209,3.026,2.371,0.911,0.747,0.409,2.959,3.174,2.822,2.266,0.961
158,4.312,0.993,7.232,4.512,0.836,5.793,0.783,1.384,1.427,1.78,0.494,2.105,0.363,1.127,0.957,2.748,2.362,0.886,0.683,0.411,2.674,3.348,2.472,2.373,0.996
159,4.898,1.259,8.031,5.004,0.996,6.12,0.661,1.408,1.339,1.934,0.53,2.175,0.382,1.083,0.809,2.389,2.548,0.938,0.661,0.44,2.708,3.78,2.324,2.607,1.107
160,5.547,1.54,9.394,5.45,1.179,6.711,0.579,1.449,1.338,2.129,0.572,2.221,0.404,0.985,0.733,2.043,2.792,1.019,0.663,0.473,3.085,4.332,2.41,2.933,1.273
161,6.082,1.751,10.385,5.613,1.318,7.055,0.56,1.469,1.313,2.297,0.607,2.218,0.42,0.858,0.683,1.834,2.92,1.076,0.666,0.486,3.76,4.847,2.701,3.24,1.456
162,6.387,1.825,10.632,5.446,1.374,6.988,0.622,1.465,1.212,2.372,0.618,2.129,0.419,0.734,0.645,1.823,2.842,1.088,0.655,0.466,4.499,5.247,3.135,3.419,1.612
163,6.37,1.738,9.935,5.068,1.334,6.417,0.774,1.466,1.065,2.297,0.594,1.929,0.402,0.635,0.636,2.027,2.597,1.072,0.63,0.422,5.058,5.526,3.607,3.403,1.707
164,6.012,1.523,8.451,4.662,1.218,5.472,0.973,1.49,0.95,2.07,0.538,1.64,0.374,0.573,0.666,2.354,2.304,1.06,0.59,0.372,5.255,5.733,3.94,3.188,1.729
165,5.38,1.246,6.528,4.387,1.06,4.399,1.164,1.526,0.931,1.746,0.469,1.331,0.345,0.559,0.73,2.753,2.078,1.079,0.535,0.329,5.089,5.915,4.032,2.827,1.691
166,4.621,0.983,4.693,4.294,0.903,3.512,1.297,1.543,1.061,1.428,0.404,1.096,0.32,0.606,0.804,3.097,1.992,1.155,0.474,0.3,4.743,6.087,3.89,2.404,1.618
167,3.905,0.797,3.269,4.337,0.782,2.95,1.348,1.509,1.329,1.217,0.358,1.013,0.302,0.72,0.862,3.41,2.065,1.277,0.418,0.283,4.407,6.214,3.613,1.998,1.539
168,3.357,0.72,2.438,4.406,0.717,2.77,1.318,1.404,1.658,1.147,0.339,1.09,0.288,0.874,0.88,3.636,2.292,1.411,0.38,0.281,4.252,6.246,3.295,1.658,1.479
169,3.006,0.738,2.084,4.385,0.699,2.766,1.239,1.24,1.953,1.171,0.345,1.26,0.276,1.015,0.855,3.79,2.614,1.524,0.365,0.296,4.197,6.119,2.989,1.397,1.448
170,2.813,0.813,2.029,4.213,0.707,2.802,1.163,1.054,2.157,1.203,0.365,1.409,0.265,1.096,0.804,3.825,2.937,1.587,0.375,0.333,4.171,5.839,2.695,1.211,1.438
171,2.654,0.906,2.117,3.882,0.723,2.793,1.142,0.891,2.236,1.195,0.389,1.453,0.258,1.127,0.754,3.798,3.163,1.587,0.417,0.385,4.035,5.476,2.384,1.1,1.433
172,2.455,0.989,2.298,3.497,0.738,2.772,1.204,0.777,2.187,1.165,0.412,1.374,0.263,1.186,0.729,3.745,3.218,1.532,0.484,0.439,3.751,5.182,2.023,1.084,1.427
173,2.218,1.043,2.582,3.182,0.746,2.797,1.316,0.714,2.059,1.171,0.436,1.23,0.288,1.369,0.732,3.769,3.085,1.453,0.568,0.483,3.388,5.05,1.6,1.172,1.432
174,1.984,1.057,2.971,3.008,0.742,2.922,1.412,0.692,1.859,1.253,0.464,1.097,0.335,1.719,0.757,3.871,2.773,1.387,0.649,0.509,3.026,5.076,1.167,1.337,1.469
175,1.808,1.032,3.407,2.971,0.728,3.146,1.449,0.7,1.629,1.4,0.5,1.033,0.402,2.184,0.789,4.041,2.333,1.346,0.71,0.515,2.742,5.195,0.812,1.53,1.547
176,1.724,0.992,3.802,2.979,0.725,3.402,1.425,0.733,1.374,1.557,0.539,1.056,0.474,2.62,0.817,4.161,1.852,1.314,0.747,0.506,2.546,5.275,0.619,1.713,1.648
177,1.737,0.966,3.986,2.939,0.763,3.577,1.358,0.785,1.123,1.661,0.578,1.149,0.536,2.857,0.831,4.159,1.447,1.258,0.763,0.487,2.448,5.193,0.618,1.867,1.735
178,1.881,0.972,4.034,2.838,0.846,3.717,1.278,0.842,0.895,1.663,0.605,1.269,0.575,2.79,0.829,4.014,1.193,1.163,0.765,0.462,2.491,4.874,0.766,1.979,1.774
179,2.157,1.006,4.275,2.721,0.953,4.033,1.201,0.886,0.735,1.562,0.61,1.36,0.58,2.423,0.812,3.759,1.098,1.042,0.758,0.427,2.672,4.338,0.982,2.029,1.745
180,2.564,1.047,5.109,2.715,1.049,4.789,1.129,0.902,0.641,1.406,0.585,1.394,0.552,1.873,0.791,3.441,1.115,0.937,0.751,0.382,2.964,3.716,1.202,2.0,1.659
181,3.047,1.069,6.69,2.887,1.103,6.087,1.052,0.881,0.593,1.274,0.532,1.385,0.498,1.318,0.774,3.068,1.168,0.883,0.747,0.331,3.312,3.183,1.366,1.886,1.555
182,3.492,1.054,8.757,3.189,1.093,7.723,0.951,0.828,0.552,1.223,0.462,1.371,0.434,0.902,0.764,2.654,1.194,0.901,0.75,0.283,3.632,2.86,1.438,1.698,1.484
183,3.75,0.988,10.811,3.449,1.01,9.331,0.824,0.756,0.502,1.241,0.392,1.367,0.376,0.672,0.758,2.191,1.148,0.971,0.754,0.248,3.828,2.718,1.409,1.478,1.477
184,3.718,0.872,12.096,3.476,0.865,10.32,0.693,0.68,0.459,1.266,0.334,1.36,0.332,0.593,0.752,1.725,1.035,1.043,0.752,0.229,3.832,2.624,1.294,1.28,1.528
185,3.471,0.718,12.479,3.25,0.687,10.576,0.589,0.619,0.449,1.239,0.295,1.324,0.303,0.597,0.743,1.305,0.884,1.053,0.73,0.222,3.653,2.45,1.145,1.156,1.601
186,3.352,0.567,13.443,2.988,0.528,10.982,0.521,0.596,0.513,1.162,0.274,1.259,0.288,0.641,0.731,1.015,0.741,0.974,0.681,0.219,3.352,2.145,1.047,1.147,1.652
187,3.776,0.463,17.413,3.007,0.438,13.124,0.472,0.619,0.659,1.078,0.269,1.179,0.285,0.699,0.719,0.924,0.646,0.844,0.613,0.212,2.971,1.73,1.098,1.286,1.652
188,4.986,0.419,26.482,3.569,0.433,18.42,0.424,0.679,0.846,1.014,0.271,1.081,0.292,0.75,0.709,1.068,0.617,0.723,0.542,0.2,2.587,1.279,1.363,1.572,1.597
189,6.848,0.419,40.669,4.682,0.491,27.03,0.374,0.753,1.02,0.982,0.271,0.972,0.3,0.767,0.705,1.433,0.651,0.663,0.486,0.183,2.252,0.881,1.821,1.949,1.5
190,8.848,0.439,56.71,6.046,0.576,36.936,0.334,0.822,1.142,0.989,0.263,0.882,0.304,0.733,0.702,1.985,0.733,0.678,0.457,0.161,2.083,0.612,2.335,2.324,1.383
191,10.309,0.471,69.94,7.188,0.661,45.312,0.317,0.876,1.187,1.046,0.252,0.871,0.304,0.653,0.692,2.612,0.839,0.74,0.458,0.14,2.057,0.516,2.738,2.625,1.269
192,10.675,0.526,75.219,7.677,0.738,48.648,0.335,0.91,1.149,1.187,0.242,0.999,0.299,0.568,0.667,3.18,0.956,0.81,0.479,0.123,2.22,0.581,2.904,2.818,1.181
193,9.751,0.603,70.725,7.314,0.801,45.92,0.39,0.918,1.043,1.412,0.238,1.265,0.293,0.534,0.626,3.541,1.07,0.863,0.502,0.118,2.465,0.746,2.789,2.89,1.12
194,7.811,0.692,56.985,6.248,0.848,37.28,0.474,0.893,0.919,1.693,0.241,1.602,0.287,0.585,0.58,3.607,1.164,0.89,0.508,0.128,2.705,0.941,2.448,2.845,1.076
195,5.495,0.776,39.138,4.896,0.877,26.093,0.571,0.828,0.855,1.967,0.251,1.915,0.282,0.714,0.549,3.425,1.232,0.891,0.489,0.156,2.873,1.109,2.062,2.711,1.039
196,3.515,0.841,22.196,3.749,0.895,15.361,0.663,0.727,0.885,2.194,0.268,2.144,0.283,0.895,0.546,3.11,1.275,0.89,0.445,0.2,2.934,1.222,1.895,2.544,1.005
197,2.308,0.885,10.571,3.127,0.908,8.084,0.737,0.609,1.032,2.357,0.29,2.277,0.291,1.091,0.571,2.881,1.29,0.909,0.39,0.254,2.898,1.279,2.129,2.401,0.973
198,1.902,0.912,4.813,3.057,0.919,4.662,0.786,0.51,1.233,2.463,0.314,2.342,0.304,1.254,0.609,2.79,1.277,0.96,0.343,0.306,2.787,1.3,2.753,2.31,0.945
199,1.972,0.931,3.402,3.298,0.926,4.213,0.801,0.471,1.428,2.523,0.335,2.38,0.32,1.346,0.64,2.817,1.239,1.026,0.318,0.343,2.584,1.317,3.579,2.251,0.936
200,2.131,0.955,3.562,3.557,0.932,4.906,0.78,0.522,1.519,2.544,0.354,2.413,0.332,1.342,0.653,2.852,1.191,1.072,0.329,0.355,2.315,1.373,4.338,2.173,0.967
201,2.28,0.995,3.857,3.774,0.942,5.666,0.732,0.659,1.515,2.512,0.368,2.439,0.336,1.247,0.654,2.797,1.179,1.074,0.384,0.34,1.941,1.522,4.841,2.048,1.05
202,2.409,1.051,3.948,3.949,0.957,6.166,0.675,0.845,1.42,2.384,0.379,2.392,0.331,1.082,0.656,2.575,1.251,1.027,0.48,0.305,1.56,1.782,5.018,1.887,1.179
203,2.477,1.102,3.779,4.038,0.966,6.227,0.637,1.026,1.309,2.127,0.383,2.215,0.317,0.884,0.674,2.235,1.42,0.94,0.601,0.262,1.316,2.134,4.924,1.729,1.325
204,2.469,1.126,3.398,3.978,0.96,5.772,0.64,1.165,1.218,1.759,0.38,1.904,0.297,0.698,0.706,1.878,1.639,0.842,0.722,0.225,1.303,2.538,4.682,1.63,1.449
205,2.407,1.115,2.963,3.74,0.945,4.931,0.695,1.261,1.166,1.393,0.367,1.547,0.278,0.561,0.742,1.566,1.829,0.761,0.817,0.201,1.501,2.947,4.373,1.628,1.522
206,2.38,1.091,2.867,3.39,0.939,4.081,0.792,1.336,1.139,1.208,0.352,1.283,0.264,0.49,0.767,1.377,1.937,0.718,0.867,0.192,1.864,3.327,4.014,1.719,1.547
207,2.547,1.092,3.624,3.065,0.969,3.72,0.897,1.418,1.115,1.312,0.339,1.182,0.262,0.473,0.778,1.25,1.95,0.715,0.866,0.192,2.171,3.636,3.587,1.852,1.56
208,3.02,1.143,5.637,2.911,1.039,4.243,0.963,1.518,1.089,1.699,0.335,1.244,0.273,0.475,0.776,1.2,1.879,0.74,0.817,0.192,2.342,3.807,3.098,1.952,1.599
209,3.763,1.244,8.611,2.993,1.138,5.501,0.956,1.616,1.06,2.215,0.343,1.372,0.296,0.465,0.77,1.196,1.737,0.761,0.728,0.191,2.26,3.768,2.577,1.985,1.682
210,4.589,1.364,11.839,3.269,1.245,7.068,0.878,1.671,1.035,2.67,0.36,1.49,0.328,0.431,0.764,1.287,1.572,0.792,0.626,0.189,2.001,3.526,2.166,2.003,1.791
211,5.259,1.458,14.184,3.626,1.334,8.251,0.782,1.645,1.005,2.893,0.38,1.535,0.36,0.381,0.756,1.477,1.447,0.863,0.534,0.193,1.693,3.192,2.0,2.083,1.879
212,5.547,1.482,14.913,3.902,1.379,8.668,0.735,1.533,0.961,2.802,0.396,1.475,0.381,0.331,0.739,1.737,1.407,0.982,0.47,0.205,1.502,2.897,2.086,2.254,1.899
213,5.35,1.409,13.713,3.966,1.359,8.183,0.776,1.373,0.887,2.414,0.4,1.307,0.383,0.296,0.712,1.961,1.439,1.119,0.436,0.227,1.494,2.728,2.292,2.471,1.833
214,4.705,1.251,11.158,3.758,1.273,7.1,0.885,1.215,0.798,1.865,0.389,1.085,0.361,0.286,0.676,2.049,1.487,1.216,0.422,0.256,1.64,2.666,2.442,2.636,1.704
215,3.776,1.056,8.011,3.311,1.151,5.81,1.007,1.096,0.73,1.357,0.365,0.898,0.323,0.302,0.637,1.995,1.522,1.221,0.422,0.286,1.897,2.626,2.424,2.656,1.564
216,2.823,0.887,5.205,2.768,1.037,4.76,1.079,1.033,0.721,1.07,0.336,0.834,0.278,0.345,0.601,1.856,1.536,1.114,0.438,0.311,2.209,2.527,2.244,2.506,1.47
217,2.081,0.779,3.247,2.294,0.958,4.165,1.069,1.021,0.799,1.072,0.308,0.93,0.239,0.412,0.567,1.739,1.514,0.927,0.472,0.326,2.582,2.325,1.994,2.235,1.446
218,1.679,0.734,2.319,2.003,0.919,4.044,0.997,1.046,0.946,1.297,0.285,1.152,0.211,0.491,0.529,1.71,1.457,0.726,0.519,0.33,2.982,2.05,1.755,1.946,1.478
219,1.578,0.731,2.022,1.888,0.907,4.097,0.904,1.095,1.092,1.6,0.266,1.419,0.192,0.579,0.486,1.793,1.371,0.595,0.57,0.324,3.316,1.772,1.567,1.744,1.519
220,1.613,0.759,2.036,1.852,0.914,4.079,0.838,1.154,1.182,1.878,0.248,1.668,0.18,0.67,0.44,1.933,1.296,0.619,0.615,0.313,3.499,1.605,1.483,1.697,1.517
221,1.646,0.821,2.146,1.807,0.937,3.842,0.827,1.211,1.168,2.085,0.233,1.858,0.171,0.77,0.402,2.075,1.284,0.839,0.639,0.3,3.433,1.65,1.548,1.804,1.451
222,1.61,0.918,2.361,1.717,0.973,3.451,0.868,1.257,1.057,2.217,0.219,1.962,0.165,0.884,0.385,2.144,1.375,1.225,0.633,0.289,3.129,1.943,1.766,2.0,1.334
223,1.506,1.03,2.637,1.614,1.016,2.993,0.931,1.297,0.883,2.276,0.206,1.977,0.164,1.015,0.391,2.133,1.553,1.667,0.592,0.281,2.589,2.418,2.072,2.189,1.212
224,1.426,1.129,2.903,1.581,1.061,2.597,0.975,1.354,0.717,2.274,0.196,1.921,0.169,1.161,0.42,2.033,1.772,2.022,0.529,0.276,2.065,2.941,2.366,2.292,1.137
225,1.549,1.189,3.046,1.72,1.103,2.265,0.986,1.444,0.589,2.256,0.192,1.852,0.183,1.318,0.471,1.913,1.981,2.188,0.467,0.275,1.677,3.374,2.572,2.276,1.14
226,2.025,1.204,3.039,2.096,1.14,1.977,0.967,1.559,0.524,2.288,0.199,1.834,0.203,1.472,0.544,1.787,2.132,2.125,0.419,0.279,1.615,3.639,2.628,2.139,1.221
227,2.843,1.194,2.993,2.651,1.166,1.696,0.922,1.679,0.49,2.43,0.222,1.911,0.225,1.607,0.646,1.619,2.203,1.872,0.392,0.287,1.883,3.703,2.52,1.919,1.348
228,3.826,1.186,3.035,3.25,1.174,1.441,0.865,1.771,0.463,2.687,0.266,2.079,0.246,1.706,0.774,1.443,2.21,1.522,0.386,0.299,2.447,3.59,2.311,1.679,1.471
229,4.748,1.203,3.276,3.795,1.165,1.277,0.819,1.805,0.426,2.994,0.328,2.282,0.267,1.75,0.911,1.208,2.201,1.175,0.407,0.308,3.16,3.365,2.079,1.499,1.541
230,5.398,1.264,3.666,4.24,1.159,1.329,0.803,1.776,0.41,3.229,0.403,2.431,0.291,1.724,1.036,0.987,2.211,0.901,0.461,0.309,3.888,3.093,1.852,1.444,1.536
231,5.673,1.367,4.265,4.6,1.177,1.709,0.819,1.702,0.477,3.269,0.481,2.444,0.319,1.615,1.127,0.762,2.23,0.719,0.548,0.298,4.34,2.808,1.63,1.553,1.459
232,5.608,1.492,4.892,4.902,1.227,2.387,0.847,1.607,0.691,3.031,0.548,2.27,0.348,1.422,1.174,0.58,2.202,0.601,0.649,0.276,4.391,2.5,1.393,1.799,1.342
233,5.315,1.601,5.514,5.12,1.292,3.242,0.866,1.52,1.047,2.535,0.587,1.923,0.372,1.173,1.181,0.468,2.068,0.51,0.734,0.249,4.008,2.169,1.159,2.093,1.228
234,4.916,1.661,5.883,5.203,1.342,4.022,0.857,1.449,1.498,1.931,0.59,1.51,0.384,0.911,1.171,0.435,1.823,0.43,0.773,0.226,3.362,1.871,1.001,2.324,1.152
235,4.463,1.663,5.874,5.062,1.351,4.496,0.813,1.389,1.954,1.431,0.557,1.172,0.382,0.681,1.166,0.466,1.523,0.385,0.758,0.213,2.654,1.668,1.004,2.407,1.131
236,3.993,1.624,5.436,4.685,1.313,4.579,0.747,1.33,2.32,1.181,0.496,1.0,0.365,0.519,1.174,0.526,1.253,0.396,0.708,0.215,2.033,1.597,1.185,2.343,1.159
237,3.531,1.564,4.681,4.147,1.232,4.403,0.671,1.269,2.544,1.195,0.421,0.997,0.339,0.426,1.185,0.597,1.07,0.462,0.663,0.23,1.628,1.65,1.5,2.195,1.213
238,3.097,1.496,3.846,3.564,1.128,4.198,0.601,1.227,2.612,1.381,0.346,1.105,0.31,0.396,1.181,0.669,0.98,0.563,0.649,0.257,1.402,1.792,1.837,2.072,1.264
239,2.733,1.427,3.19,3.055,1.027,4.176,0.545,1.224,2.592,1.616,0.288,1.261,0.287,0.425,1.152,0.765,0.95,0.678,0.676,0.29,1.324,1.974,2.087,2.068,1.297
240,2.47,1.343,2.863,2.693,0.937,4.318,0.504,1.267,2.512,1.796,0.259,1.41,0.279,0.499,1.099,0.924,0.93,0.782,0.721,0.326,1.356,2.151,2.185,2.217,1.319
241,2.305,1.238,2.881,2.489,0.861,4.542,0.476,1.364,2.431,1.878,0.262,1.533,0.288,0.612,1.036,1.16,0.884,0.854,0.75,0.361,1.477,2.299,2.126,2.48,1.35
242,2.215,1.113,2.995,2.382,0.788,4.513,0.468,1.506,2.304,1.881,0.288,1.631,0.311,0.758,0.98,1.466,0.805,0.883,0.734,0.387,1.608,2.381,1.96,2.756,1.4
243,2.246,0.971,3.363,2.348,0.706,4.537,0.494,1.658,2.112,1.854,0.322,1.716,0.336,0.908,0.939,1.813,0.723,0.871,0.667,0.399,1.827,2.399,1.775,2.937,1.461
244,2.689,0.829,5.653,2.65,0.62,6.087,0.558,1.771,1.819,1.845,0.348,1.801,0.354,1.031,0.909,2.115,0.681,0.831,0.567,0.394,1.962,2.386,1.669,2.958,1.509
245,3.855,0.723,13.488,3.646,0.565,12.452,0.663,1.798,1.457,1.879,0.356,1.889,0.356,1.107,0.878,2.295,0.684,0.791,0.466,0.371,2.102,2.379,1.791,2.833,1.518
246,5.889,0.682,29.056,5.556,0.571,25.494,0.805,1.715,1.11,1.924,0.34,1.934,0.34,1.134,0.833,2.291,0.72,0.775,0.394,0.336,2.139,2.415,2.262,2.615,1.478
247,8.479,0.705,51.235,8.136,0.641,44.23,0.964,1.54,0.863,1.912,0.31,1.874,0.309,1.133,0.771,2.108,0.757,0.797,0.379,0.302,2.142,2.474,3.08,2.358,1.4
248,10.91,0.764,74.868,10.699,0.745,64.152,1.108,1.327,0.754,1.779,0.276,1.683,0.277,1.12,0.704,1.849,0.774,0.865,0.488,0.305,2.173,2.51,4.079,2.11,1.307
249,12.37,0.821,92.421,12.403,0.837,78.746,1.215,1.139,0.788,1.527,0.254,1.407,0.255,1.11,0.65,1.699,0.798,0.958,0.821,0.393,2.277,2.471,4.995,1.904,1.219
250,12.365,0.865,97.944,12.67,0.888,83.077,1.261,1.033,0.912,1.248,0.256,1.167,0.25,1.109,0.623,1.809,0.892,1.039,1.443,0.606,2.496,2.355,5.581,1.761,1.148
251,10.914,0.909,89.537,11.419,0.897,75.657,1.227,1.042,1.069,1.037,0.282,1.068,0.261,1.108,0.623,2.198,1.099,1.076,2.3,0.93,2.761,2.197,5.679,1.694,1.091
252,8.496,0.96,70.355,9.067,0.874,59.345,1.116,1.152,1.251,0.929,0.32,1.125,0.276,1.087,0.645,2.711,1.407,1.045,3.202,1.294,2.948,2.049,5.267,1.696,1.041
253,5.853,1.02,47.141,6.359,0.843,39.829,0.954,1.308,1.485,0.918,0.352,1.292,0.286,1.034,0.677,3.167,1.742,0.966,3.887,1.59,2.987,1.973,4.478,1.742,1.003
254,3.704,1.091,26.477,4.074,0.836,22.624,0.781,1.448,1.795,0.975,0.365,1.496,0.287,0.955,0.712,3.498,2.011,0.887,4.133,1.722,2.945,2.027,3.547,1.781,0.995
255,2.451,1.185,13.098,2.697,0.882,11.545,0.638,1.546,2.161,1.084,0.351,1.702,0.281,0.869,0.74,3.616,2.133,0.866,3.872,1.645,2.83,2.236,2.755,1.772,1.036
256,2.04,1.307,6.899,2.225,0.988,6.448,0.542,1.617,2.496,1.215,0.317,1.89,0.272,0.794,0.756,3.645,2.074,0.928,3.216,1.391,2.844,2.554,2.283,1.714,1.129
257,2.099,1.437,5.707,2.276,1.124,5.399,0.491,1.68,2.667,1.341,0.277,2.054,0.265,0.738,0.755,3.557,1.867,1.063,2.404,1.048,2.896,2.875,2.187,1.638,1.249
258,2.221,1.539,6.021,2.376,1.237,5.549,0.468,1.737,2.6,1.408,0.248,2.143,0.262,0.687,0.738,3.42,1.602,1.221,1.677,0.719,3.039,3.07,2.362,1.58,1.354
259,2.341,1.571,6.431,2.388,1.285,5.834,0.447,1.764,2.287,1.373,0.241,2.127,0.263,0.63,0.712,3.301,1.377,1.356,1.18,0.479,3.293,3.058,2.65,1.564,1.401
260,2.752,1.517,7.633,2.491,1.257,6.494,0.414,1.729,1.787,1.25,0.257,2.004,0.269,0.584,0.69,3.056,1.262,1.451,0.92,0.351,3.462,2.862,2.918,1.594,1.381
