itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
104,1.805,0.971,4.792,1.966,1.254,7.08,2.845,1.07,5.476,1.411,0.28,1.439,0.358,2.582,0.755,2.515,2.107,0.704,0.401,0.271,7.366,1.345,0.733,0.996,0.384
105,2.096,1.001,6.317,2.784,1.238,9.646,2.872,1.219,5.931,1.361,0.304,1.486,0.372,2.567,0.849,2.489,2.415,0.795,0.483,0.282,9.004,1.411,0.765,1.022,0.378
106,2.381,0.965,7.737,3.864,1.162,12.068,3.028,1.418,6.692,1.217,0.336,1.457,0.382,2.343,0.987,2.33,2.608,0.822,0.588,0.3,9.873,1.639,0.759,1.059,0.402
107,2.601,0.885,8.447,4.992,1.051,13.617,3.389,1.678,7.488,1.03,0.371,1.35,0.38,1.991,1.128,2.052,2.627,0.777,0.704,0.326,9.78,1.983,0.717,1.092,0.45
108,2.719,0.8,8.126,5.874,0.941,13.815,3.968,1.988,8.168,0.859,0.4,1.205,0.363,1.621,1.235,1.749,2.47,0.677,0.813,0.358,8.87,2.325,0.657,1.114,0.509
109,2.737,0.742,6.86,6.278,0.866,12.606,4.692,2.296,8.687,0.743,0.412,1.072,0.334,1.331,1.281,1.524,2.196,0.554,0.897,0.388,7.511,2.541,0.604,1.121,0.559
110,2.676,0.725,5.108,6.095,0.848,10.446,5.486,2.538,9.234,0.69,0.403,1.003,0.302,1.206,1.263,1.434,1.904,0.448,0.943,0.406,6.109,2.563,0.585,1.115,0.587
111,2.557,0.736,3.42,5.384,0.883,7.887,6.249,2.65,10.023,0.687,0.375,1.032,0.276,1.264,1.188,1.451,1.674,0.395,0.94,0.406,4.909,2.39,0.618,1.095,0.586
112,2.395,0.747,2.256,4.358,0.936,5.553,6.862,2.607,11.024,0.71,0.337,1.155,0.262,1.465,1.079,1.521,1.536,0.429,0.89,0.391,3.97,2.088,0.702,1.063,0.561
113,2.186,0.74,1.804,3.273,0.974,3.866,7.174,2.433,11.963,0.745,0.301,1.358,0.262,1.761,0.96,1.584,1.463,0.576,0.803,0.373,3.226,1.725,0.811,1.013,0.53
114,1.927,0.716,1.955,2.337,0.984,2.877,7.097,2.187,12.381,0.805,0.277,1.637,0.275,2.101,0.851,1.577,1.399,0.835,0.699,0.364,2.668,1.361,0.914,0.946,0.512
115,1.628,0.69,2.415,1.655,0.98,2.525,6.672,1.949,12.538,0.906,0.268,1.972,0.301,2.432,0.761,1.477,1.301,1.178,0.603,0.368,2.403,1.045,0.985,0.866,0.521
116,1.308,0.67,2.885,1.221,0.974,2.593,5.948,1.792,12.905,1.044,0.272,2.307,0.34,2.691,0.696,1.287,1.162,1.56,0.531,0.382,2.523,0.794,1.003,0.786,0.56
117,1.017,0.661,3.148,0.957,0.974,2.81,5.05,1.754,14.178,1.202,0.283,2.55,0.389,2.804,0.653,1.051,1.024,1.91,0.489,0.397,3.039,0.603,0.978,0.724,0.618
118,0.817,0.666,3.132,0.814,0.979,2.991,4.095,1.824,16.235,1.35,0.294,2.632,0.438,2.712,0.628,0.817,0.928,2.145,0.473,0.402,3.854,0.489,0.953,0.704,0.676
119,0.761,0.68,2.906,0.775,0.969,3.099,3.192,1.957,18.711,1.468,0.3,2.526,0.475,2.434,0.618,0.656,0.889,2.219,0.473,0.391,4.819,0.507,0.972,0.739,0.711
120,0.84,0.692,2.607,0.844,0.925,3.222,2.495,2.082,20.905,1.558,0.302,2.255,0.495,2.055,0.623,0.618,0.892,2.149,0.477,0.369,5.739,0.758,1.065,0.828,0.713
121,0.997,0.694,2.403,1.057,0.849,3.5,2.085,2.14,22.285,1.654,0.305,1.906,0.499,1.681,0.65,0.752,0.906,2.002,0.473,0.343,6.442,1.308,1.222,0.944,0.686
122,1.175,0.686,2.447,1.402,0.757,4.099,1.958,2.1,22.671,1.771,0.316,1.577,0.499,1.394,0.702,1.006,0.92,1.86,0.451,0.323,6.75,2.098,1.409,1.04,0.644
123,1.345,0.66,2.889,1.801,0.668,5.011,2.024,1.951,22.229,1.878,0.342,1.33,0.506,1.222,0.775,1.293,0.952,1.789,0.414,0.314,6.551,2.931,1.56,1.076,0.599
124,1.48,0.614,3.761,2.123,0.597,5.993,2.15,1.711,21.356,1.92,0.381,1.179,0.525,1.154,0.857,1.506,1.029,1.797,0.371,0.316,5.906,3.557,1.615,1.03,0.562
125,1.554,0.543,4.907,2.249,0.541,6.703,2.238,1.439,20.516,1.846,0.423,1.09,0.552,1.156,0.928,1.577,1.147,1.839,0.33,0.326,4.964,3.778,1.56,0.916,0.535
126,1.556,0.455,6.075,2.139,0.491,6.912,2.263,1.212,19.968,1.64,0.45,1.016,0.574,1.196,0.967,1.497,1.275,1.835,0.296,0.339,3.967,3.55,1.421,0.761,0.516
127,1.487,0.371,6.932,1.867,0.445,6.525,2.228,1.091,19.714,1.341,0.45,0.942,0.576,1.289,0.97,1.323,1.371,1.729,0.271,0.353,3.082,3.039,1.263,0.604,0.499
128,1.35,0.314,7.247,1.559,0.416,5.691,2.136,1.071,19.594,1.021,0.422,0.895,0.55,1.456,0.948,1.169,1.422,1.535,0.259,0.365,2.409,2.516,1.167,0.476,0.483
129,1.167,0.307,7.012,1.357,0.429,4.71,2.006,1.085,19.554,0.751,0.373,0.905,0.502,1.68,0.921,1.193,1.467,1.316,0.266,0.374,1.964,2.213,1.187,0.404,0.467
130,0.975,0.363,6.452,1.357,0.501,3.917,1.895,1.081,19.508,0.575,0.32,0.979,0.44,1.948,0.914,1.485,1.557,1.128,0.297,0.38,1.707,2.215,1.314,0.398,0.455
131,0.82,0.475,5.803,1.575,0.619,3.551,1.912,1.069,19.165,0.5,0.28,1.073,0.379,2.254,0.936,2.014,1.707,0.989,0.347,0.386,1.585,2.43,1.488,0.458,0.448
132,0.736,0.612,5.208,1.944,0.749,3.568,2.148,1.094,18.303,0.496,0.261,1.139,0.328,2.602,0.974,2.635,1.881,0.896,0.41,0.392,1.557,2.688,1.634,0.577,0.446
133,0.731,0.734,4.71,2.336,0.843,3.748,2.561,1.189,16.718,0.517,0.265,1.138,0.291,2.98,1.005,3.132,2.023,0.835,0.477,0.392,1.536,2.812,1.7,0.736,0.445
134,0.779,0.804,4.302,2.628,0.869,3.955,2.989,1.359,14.56,0.538,0.289,1.062,0.272,3.361,1.01,3.302,2.092,0.8,0.534,0.385,1.498,2.717,1.671,0.903,0.446
135,0.848,0.803,4.094,2.728,0.818,4.266,3.257,1.563,11.949,0.572,0.325,0.939,0.267,3.682,0.99,3.061,2.078,0.784,0.567,0.37,1.53,2.428,1.556,1.036,0.447
136,0.919,0.741,4.16,2.61,0.716,4.773,3.34,1.722,9.272,0.636,0.369,0.815,0.273,3.853,0.954,2.514,1.995,0.795,0.567,0.352,1.738,2.044,1.392,1.102,0.449
137,0.991,0.644,4.54,2.341,0.604,5.644,3.4,1.758,6.95,0.735,0.41,0.74,0.283,3.819,0.916,1.875,1.881,0.857,0.534,0.339,2.163,1.692,1.218,1.089,0.451
138,1.098,0.539,5.283,2.029,0.512,7.047,3.635,1.644,5.198,0.854,0.439,0.736,0.291,3.564,0.878,1.453,1.828,1.022,0.482,0.338,2.75,1.471,1.062,1.014,0.454
139,1.244,0.448,6.292,1.769,0.454,8.827,4.154,1.434,4.058,0.975,0.451,0.788,0.294,3.155,0.839,1.498,1.925,1.34,0.432,0.349,3.324,1.434,0.952,0.91,0.461
140,1.405,0.38,7.357,1.611,0.425,10.516,4.907,1.257,3.597,1.077,0.443,0.849,0.291,2.714,0.795,2.126,2.187,1.808,0.402,0.367,3.677,1.589,0.916,0.812,0.471
141,1.525,0.339,8.169,1.544,0.411,11.507,5.689,1.232,3.777,1.14,0.418,0.871,0.284,2.351,0.752,3.203,2.557,2.368,0.406,0.387,3.692,1.879,0.968,0.742,0.486
142,1.566,0.331,8.434,1.547,0.403,11.381,6.2,1.399,4.432,1.153,0.382,0.837,0.276,2.104,0.72,4.395,2.936,2.895,0.439,0.404,3.412,2.202,1.091,0.695,0.504
143,1.507,0.36,8.064,1.603,0.403,10.189,6.162,1.698,5.142,1.126,0.341,0.772,0.27,1.924,0.709,5.297,3.195,3.245,0.49,0.416,3.051,2.454,1.249,0.654,0.528
144,1.37,0.42,7.177,1.666,0.415,8.475,5.522,2.007,5.637,1.103,0.298,0.727,0.266,1.758,0.721,5.615,3.24,3.309,0.544,0.43,2.821,2.556,1.38,0.605,0.557
145,1.251,0.493,6.023,1.71,0.435,6.805,4.469,2.205,5.859,1.135,0.259,0.76,0.262,1.599,0.747,5.297,3.035,3.049,0.591,0.451,2.888,2.49,1.416,0.547,0.593
146,1.26,0.555,4.856,1.729,0.454,5.684,3.303,2.229,5.912,1.246,0.227,0.915,0.258,1.474,0.773,4.56,2.645,2.545,0.629,0.48,3.27,2.286,1.348,0.492,0.63
147,1.472,0.588,3.838,1.762,0.464,5.256,2.299,2.079,5.935,1.411,0.209,1.184,0.257,1.413,0.794,3.742,2.205,1.969,0.664,0.505,3.816,2.02,1.243,0.45,0.66
148,1.89,0.588,3.098,1.882,0.458,5.43,1.593,1.811,6.106,1.555,0.211,1.507,0.262,1.404,0.819,3.159,1.84,1.499,0.704,0.516,4.317,1.801,1.202,0.429,0.673
149,2.446,0.566,2.638,2.145,0.441,5.878,1.177,1.519,6.322,1.614,0.227,1.798,0.272,1.442,0.855,2.919,1.613,1.248,0.743,0.504,4.584,1.699,1.296,0.429,0.66
150,3.082,0.539,2.457,2.581,0.42,6.251,0.978,1.282,6.468,1.571,0.248,1.981,0.283,1.521,0.903,2.932,1.484,1.207,0.77,0.468,4.513,1.716,1.498,0.446,0.621
151,3.8,0.515,2.919,3.183,0.401,6.365,0.899,1.139,6.361,1.449,0.261,2.008,0.287,1.623,0.95,2.981,1.379,1.283,0.773,0.419,4.132,1.781,1.706,0.472,0.561
152,4.658,0.5,4.658,3.894,0.384,6.265,0.872,1.076,6.039,1.285,0.256,1.863,0.278,1.707,0.977,2.966,1.267,1.366,0.75,0.37,3.583,1.829,1.789,0.509,0.495
153,5.664,0.494,8.109,4.616,0.368,6.207,0.872,1.061,5.82,1.131,0.236,1.588,0.257,1.733,0.97,2.949,1.211,1.395,0.704,0.332,3.057,1.824,1.674,0.567,0.437
154,6.688,0.492,12.842,5.229,0.355,6.344,0.961,1.07,5.88,1.025,0.21,1.263,0.232,1.668,0.926,3.041,1.283,1.354,0.649,0.311,2.727,1.776,1.4,0.656,0.4
155,7.47,0.494,17.601,5.6,0.347,6.638,1.264,1.102,6.216,0.971,0.187,0.968,0.22,1.497,0.858,3.315,1.499,1.271,0.597,0.303,2.677,1.742,1.101,0.772,0.389
156,7.711,0.498,20.744,5.64,0.355,6.897,1.892,1.162,6.632,0.953,0.174,0.766,0.233,1.253,0.785,3.693,1.791,1.182,0.556,0.301,2.881,1.77,0.912,0.894,0.405
157,7.241,0.51,21.321,5.319,0.395,7.017,2.817,1.243,6.792,0.943,0.175,0.672,0.277,1.018,0.727,4.058,2.029,1.106,0.522,0.298,3.283,1.844,0.895,0.993,0.442
158,6.225,0.533,19.821,4.755,0.489,7.327,3.826,1.33,6.446,0.932,0.186,0.661,0.342,0.868,0.691,4.29,2.102,1.042,0.492,0.292,3.809,1.917,1.012,1.042,0.488
159,5.013,0.57,17.869,4.131,0.645,8.305,4.621,1.405,5.624,0.927,0.203,0.69,0.411,0.839,0.683,4.408,1.987,0.983,0.46,0.285,4.406,1.949,1.144,1.029,0.526
160,4.022,0.621,17.317,3.634,0.852,10.365,4.94,1.453,4.753,0.925,0.224,0.707,0.466,0.915,0.715,4.44,1.75,0.94,0.43,0.281,4.919,1.923,1.173,0.964,0.54
161,3.523,0.687,19.23,3.413,1.076,13.482,4.667,1.486,4.465,0.923,0.249,0.687,0.499,1.031,0.795,4.502,1.488,0.926,0.409,0.285,5.261,1.857,1.058,0.873,0.526
162,3.498,0.76,23.269,3.452,1.268,16.985,3.912,1.527,5.166,0.915,0.284,0.637,0.51,1.122,0.915,4.623,1.295,0.953,0.406,0.307,5.352,1.774,0.84,0.789,0.489
163,3.654,0.824,27.753,3.568,1.382,19.771,2.961,1.584,6.776,0.905,0.329,0.584,0.505,1.168,1.044,4.802,1.219,1.013,0.42,0.351,5.144,1.689,0.595,0.731,0.452
164,3.625,0.862,30.469,3.557,1.392,20.77,2.146,1.641,8.794,0.888,0.382,0.541,0.494,1.185,1.139,4.971,1.255,1.075,0.44,0.417,4.711,1.624,0.404,0.697,0.434
165,3.244,0.871,29.95,3.338,1.313,19.501,1.712,1.662,10.461,0.871,0.437,0.537,0.483,1.211,1.16,5.062,1.355,1.115,0.451,0.5,4.216,1.59,0.315,0.671,0.451
166,2.621,0.857,26.192,2.994,1.184,16.507,1.723,1.611,11.371,0.855,0.483,0.596,0.473,1.278,1.095,5.045,1.48,1.133,0.444,0.582,3.889,1.586,0.332,0.636,0.497
167,1.925,0.832,20.344,2.631,1.049,12.878,2.066,1.496,11.626,0.846,0.512,0.717,0.464,1.392,0.966,4.918,1.602,1.14,0.422,0.643,3.903,1.625,0.439,0.585,0.555
