itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1052,261.43,3.797,278.139,210.773,5.035,226.827,199.895,9.379,227.182,6.198,2.564,8.869,2.934,10.093,4.322,280.098,251.495,8.519,8.258,7.843,247.047,225.504,10.106,4.652,3.231
1053,263.855,2.84,283.594,209.326,4.173,228.776,201.343,7.167,226.512,5.968,2.005,9.528,2.319,10.077,3.502,279.338,254.122,8.611,6.668,6.231,247.485,228.354,9.923,3.881,2.76
1054,261.056,2.054,286.843,209.084,3.327,232.351,201.075,5.154,226.917,5.555,1.48,9.113,1.743,9.542,2.7,275.918,254.294,7.83,4.912,4.686,247.484,232.803,8.894,3.236,2.287
1055,254.061,1.579,286.104,212.552,2.62,240.008,196.727,3.675,226.457,5.539,1.068,8.031,1.281,9.177,2.032,268.555,249.681,6.62,3.375,3.34,245.574,236.26,7.602,2.818,1.852
1056,244.326,1.506,279.935,220.596,2.176,252.607,187.774,3.102,223.418,6.388,0.839,7.185,1.007,9.796,1.707,257.001,239.896,5.68,2.423,2.337,241.229,236.302,6.791,2.663,1.515
1057,233.047,1.921,267.847,231.795,2.087,268.521,175.651,3.915,215.799,8.174,0.845,7.353,0.985,11.861,2.015,242.973,227.467,5.539,2.28,1.777,236.026,232.422,6.891,2.781,1.38
1058,220.806,2.836,252.301,242.671,2.335,283.891,161.976,6.426,205.053,10.437,1.085,8.702,1.262,15.019,3.196,230.699,216.899,6.22,2.92,1.67,232.38,226.136,7.771,3.122,1.547
1059,208.208,4.133,236.663,249.363,2.82,292.546,151.138,10.451,198.849,12.378,1.484,10.666,1.822,18.168,5.236,226.205,212.422,7.221,4.085,1.917,234.276,220.281,8.877,3.592,2.03
1060,196.423,5.521,224.832,249.354,3.39,290.761,146.225,15.185,207.405,13.253,1.914,12.26,2.548,20.074,7.746,233.531,216.449,7.88,5.372,2.334,243.372,218.129,9.678,4.05,2.719
1061,187.687,6.603,218.05,241.841,3.881,277.999,149.975,19.357,240.082,12.678,2.238,12.665,3.244,19.977,10.029,252.606,228.962,7.74,6.362,2.717,258.002,222.047,9.823,4.342,3.398
1062,184.759,7.044,215.314,229.501,4.15,258.595,162.985,21.702,302.562,10.859,2.352,11.651,3.696,18.039,11.35,277.489,246.09,6.759,6.744,2.892,273.3,231.736,9.328,4.351,3.828
1063,189.103,6.706,213.356,216.016,4.153,238.435,185.249,21.493,384.378,8.448,2.235,9.661,3.763,15.144,11.275,299.635,263.45,5.261,6.385,2.784,283.8,245.845,8.476,4.028,3.868
1064,198.374,5.728,211.254,204.658,4.028,223.974,212.218,18.931,470.996,6.22,2.007,7.521,3.473,12.325,9.895,312.199,275.566,3.865,5.42,2.468,286.9,260.128,7.824,3.462,3.621
1065,207.24,4.515,210.212,197.53,4.013,218.185,237.128,15.209,541.523,4.819,1.901,6.026,3.014,10.383,7.775,314.477,277.915,3.151,4.231,2.136,285.257,269.92,7.813,2.873,3.386
1066,209.996,3.568,212.031,194.66,4.328,220.274,254.093,11.925,582.047,4.545,2.131,5.471,2.676,9.484,5.685,309.086,268.641,3.341,3.314,2.06,283.121,271.633,8.479,2.494,3.473
1067,204.235,3.217,216.061,194.847,5.04,227.079,260.776,10.25,581.555,5.29,2.75,5.634,2.741,9.387,4.26,300.694,250.281,4.511,3.101,2.548,284.243,264.448,9.415,2.471,4.017
1068,191.831,3.456,221.43,196.331,5.992,233.533,258.794,10.454,543.891,6.592,3.601,6.106,3.32,9.956,3.727,294.801,229.724,6.773,3.765,3.749,290.905,251.263,10.232,2.806,4.884
1069,178.085,4.017,224.134,198.205,6.879,235.205,251.816,11.947,481.179,8.076,4.38,6.658,4.276,11.457,3.884,290.927,215.437,10.197,5.164,5.514,298.756,237.803,10.78,3.387,5.724
1070,167.906,4.544,225.423,199.055,7.397,230.197,243.457,13.666,414.622,9.455,4.79,7.348,5.264,14.09,4.293,292.116,214.18,14.603,6.974,7.397,306.509,230.701,11.202,4.043,6.155
1071,164.465,4.838,226.573,197.259,7.404,219.507,236.616,14.715,353.739,10.561,4.686,8.287,5.909,17.756,4.585,296.77,229.05,19.488,8.915,8.856,309.646,234.325,11.666,4.645,5.989
1072,168.196,5.018,230.547,191.718,7.03,206.666,232.379,14.845,314.897,11.297,4.145,9.375,5.99,21.699,4.634,306.831,257.753,24.017,10.966,9.513,310.817,248.288,12.206,5.236,5.357
1073,177.435,5.354,238.374,182.931,6.612,195.723,229.768,14.29,293.952,11.608,3.413,10.345,5.529,24.727,4.48,321.233,293.208,27.419,13.364,9.293,311.504,267.838,12.681,6.035,4.633
1074,189.418,6.06,248.529,173.185,6.493,189.523,228.889,13.545,286.848,11.635,2.793,11.034,4.754,26.134,4.263,338.749,325.668,29.336,16.415,8.453,315.989,285.918,12.963,7.299,4.22
1075,201.344,7.139,256.797,165.787,6.89,189.628,228.54,13.092,290.094,11.651,2.498,11.453,4.009,26.061,4.156,355.095,347.123,29.873,20.208,7.497,323.177,296.929,12.947,9.175,4.337
